,best_network_score,mean_network_score,model_score
YHR027C,0.20678287041314491,-8.90769438333076,0.6179797723128798
YPL127C,-0.18571160410373097,-3.831847642884226,-1.7152046928129436
YDR164C,0.3729189798986729,-2.9468667618505577,0.33792650280261805
YDL080C,-0.2501225504624557,-14.334277149914204,0.10531488928725734
YDR098C,-0.060067260791996445,-0.27020088780098256,0.0075466700798879184
YFL020C,-0.8530751718688695,-101.97581040365542,-2.266310745364057
YKL029C,0.46145648966678116,-0.3377164157576795,-0.33417619322003916
YIL162W,-0.49869282465515336,-6.451232112755835,-0.8057070316944465
YMR017W,0.4170142130990511,-34.01048523885338,-0.17737338226075122
YFR003C,0.19526738567706187,-12.379408641596669,0.14793277708185543
YJR008W,0.17842587320065872,-23.251864439519085,-1.0599381263095193
YDR068W,0.3513274616882609,-2.5886981496057655,0.21646726298275248
YPR042C,-1.9849106659400348,-16.49130692569497,-3.6534367456583317
YBR254C,0.5531870798771459,-2.2434049580693345,-9.384150612929155
YOL059W,0.8074472126123773,-3.822244450311411,0.4209029772490004
YBR185C,0.2651482260465459,-2.1950844537802627,0.2812921638112476
YHR041C,0.36424204527046206,-1.4055007169929932,-1.7267273123176934
YJL176C,0.5986457504919268,-1.9370196244584132,-0.6266563315167086
YGL213C,0.4219734620865906,-3.1317936445174173,-1.5504071388289524
YNL067W,0.07050098256330424,-0.7585906748086791,0.28192939217477975
YJL109C,0.5281106777811405,-5.100543887300869,-8.217958080981058
YOR209C,0.4796560319395994,-0.7439032957877209,-0.24872152213941784
YNL238W,0.1306696810864393,-13.291888743076422,-6.038053696400155
YKL101W,0.44154059234711784,-4.462205254915048,0.08601610726787452
YLR137W,-7.503806148296489,-56.30073006832129,-0.0647237942138342
YLR351C,0.6055737555947303,-1.394095859507814,0.3432868639744008
YLR147C,-0.4505500606189017,-1.6575288627699691,-1.107915249218136
YDR171W,-41.68542810203659,-636.6048813961751,-104.84560965203416
YLR333C,0.29438127175058504,-3.226433118558686,-0.7325967240053316
YDL139C,0.37528215779084184,-0.44427721539900555,0.551633751808086
YGR085C,0.3634225514631799,-1.8582166216502753,-0.5467740555147044
YBR143C,0.5962452395272387,-4.305173323280525,-16.031830334920322
YHR044C,0.3145120516302259,-18.357101618406702,0.18217690857876379
YNL261W,0.07756963675668108,-20.020905845808514,0.24790689970005725
YAR002W,0.6256477646137648,-0.1524900070505713,-0.8851619140611504
YGR105W,-0.6119666212213108,-2.688097267853826,-2.5720383850782884
YOR083W,0.2434371221485751,-1.1672796704876174,-0.4191113910570712
YIL019W,0.12658409735032083,-0.9392101199896259,0.2520303774281607
YKL195W,-0.8063538198248368,-8.902559219086449,-0.5605449253583578
YGL154C,-0.17061643433934032,-29.586156307051358,0.5426157675492123
YOR323C,0.397337438013287,-1.5256538181567771,-4.447040016378562
YLR141W,0.5731742267308408,-5.452928282141848,0.14471139304489603
YCL043C,0.5638650022742275,-6.354513422441121,0.3382443959367295
YHR160C,-1.7791044283709172,-355.1614047126167,-0.2387876600124518
YIL159W,0.6317342402288919,-4.3655757234959065,0.504893689611167
YNL229C,0.4342145663683275,-0.047075853930449774,0.33120184528641117
YIL119C,-1.0718353361394626,-5.483783415606289,-5.455488736943406
YHR010W,-0.2509237596379471,-13.971034120121898,-3.707487754210091
YDR052C,0.48248133435861806,-1.3266599375634767,-2.6509316102451446
YMR301C,0.4199209115009054,-17.20979516941951,0.28321374629179574
YNL041C,0.6376860009502993,-4.215095261064424,0.5998499974631917
YDL148C,0.4980160496446281,-2.5451668061885107,-8.647643062025557
YER074W,-0.19139065073633305,-5.543828747904606,-4.883597782550231
YOR307C,0.5073791575331381,-10.206486468934758,-1.2782403009277723
YDR236C,0.16164708136807224,-12.565174547613761,0.4302865610407789
YML125C,0.37722757711260935,-2.3224946044855,-14.13097674447728
