,network_score,model_score,moded_network_score,diff,network_model_score
YLR045C,0.49929200585906297,0.461360406766389,0.643246174242311,-0.03793159909267396,0.6446391234993035
YFL030W,0.8049800380748294,0.7670106323190061,0.20942878602902015,-0.037969405755823304,0.6575528276114433
YDL101C,0.7668986241542937,0.7289177545670191,0.5550752128421926,-0.037980869587274535,0.7571092951776607
YOR261C,0.8310371339479071,0.7929500477496573,0.5406943150492285,-0.03808708619824985,0.8674123974404029
YDR043C,0.9234706341030042,0.8853264243732492,0.7893597090162805,-0.038144209729755074,0.9624122734523335
YHL028W,0.8590210043086135,0.8206166537238855,0.7972051777655591,-0.03840435058472802,0.8620382382807967
YNL103W,0.9012877017089573,0.8622133588044812,0.6410912622348203,-0.03907434290447609,0.9076674493567529
YOL122C,0.8184848547071826,0.7793942655113134,0.5469510061663743,-0.03909058919586916,0.8363426663980361
YNL286W,0.7933512758119527,0.7538613307917388,0.5984067723140114,-0.03948994502021397,0.8374909345367462
YLR187W,0.9373966242534638,0.897838619620855,0.2345415369297168,-0.039558004632608834,0.9630283828194478
YOR003W,0.8413950527445158,0.8017083194002718,0.7672925317874677,-0.039686733344243996,0.8545722739350584
YOR163W,0.8898133061316992,0.8499293672780577,0.8752736178234588,-0.0398839388536415,0.9492579148576232
YCL024W,0.7974128818213109,0.7575134416186533,-0.600582549904527,-0.039899440202657566,0.6921951381978924
YGL253W,0.8156114483479272,0.7753099587582868,0.6156442201896719,-0.040301489589640416,0.8809691140140462
YNL197C,0.9308127602437534,0.8903553707464811,0.7958031449099991,-0.04045738949727229,0.9347080515706216
YDL033C,0.9279033279897713,0.8873043343756201,0.834116035106679,-0.0405989936141512,0.9616790878562445
YOL049W,0.819997445777268,0.7793938607807004,0.5817198711596071,-0.04060358499656758,0.8357325477615349
YDR150W,0.8474209821666258,0.8062627585750237,0.6871856673546579,-0.04115822359160204,0.9261349908229732
YHR091C,0.957879222861276,0.9166863348516856,0.8484592366188127,-0.04119288800959042,0.9339413024397412
YDR057W,0.8596499325280301,0.8184556055685138,0.39106955620405703,-0.0411943269595163,0.909389104927715
YGL141W,0.971392134346114,0.9300399063511422,0.26745188725973534,-0.041352227994971846,0.9771025470752356
YDR495C,0.7901941727461433,0.7487543245098238,0.17530699193538957,-0.04143984823631952,0.7562332220488959
YBR010W,0.30472606164030713,0.26320444138029975,0.6558646982215517,-0.041521620260007386,0.11637780099425343
YGR288W,0.8598496172531438,0.8183088457442902,0.3605651361974017,-0.0415407715088536,0.9105432328184688
YDR379W,0.8914284216417396,0.849841176707758,0.8092999527320816,-0.04158724493398158,0.9266267164560792
YOR109W,0.973152931742186,0.9312844129022104,0.9178535718064366,-0.041868518839975555,0.983212566301982
YLR248W,0.9379096013815548,0.895858996092551,0.5843216200526861,-0.04205060528900373,0.9545879146911751
YMR096W,0.8789118096718822,0.8367936355789573,0.41530332180111285,-0.042118174092924954,0.8452165729142453
YHR073W,0.909711159620366,0.8671565468896466,0.9364228067288074,-0.042554612730719366,0.9391755927117325
YPR065W,0.9411590513175048,0.8986009998631772,0.871859952622114,-0.04255805145432756,0.9397013548298163
YBR007C,0.9452555316753795,0.9024945859511437,0.693082621301716,-0.04276094572423572,0.9592735067249261
YDR475C,0.9540041342285227,0.9107779002558254,0.6635041969099904,-0.043226233972697314,0.9617446913513142
YEL058W,0.9095014897845736,0.8658087746239547,-0.08576386756440102,-0.0436927151606189,0.9098864006466505
YJR048W,0.28560796004503075,0.24174800450325218,-1.235732233018358,-0.04385995554177857,0.025333707547052997
YAL022C,0.8935045706370797,0.849361933996505,-0.030691493130522884,-0.04414263664057472,0.9289037237390405
YGR056W,0.9365297054670505,0.8923412405340649,0.2012714766245287,-0.04418846493298556,0.9496900067593242
YMR016C,0.9169187775761092,0.8723177383956804,0.5284728582437019,-0.04460103918042879,0.8667712063281804
YBR231C,0.9037391054726046,0.8589371245778742,-0.6744217548298619,-0.04480198089473042,0.9048814528232172
YOR299W,0.9386257432851626,0.893738173640773,0.9777747105157342,-0.04488756964438956,0.9418933647986376
YNL063W,0.8899466870734429,0.8447388208139062,0.9470747309736011,-0.045207866259536766,0.8853226258047066
YJL062W,0.9340647104646621,0.8884209622608026,0.9126814322116732,-0.045643748203859524,0.9600733864219216
YPL268W,0.9105047202289218,0.8647686236931198,0.7470702320931648,-0.04573609653580202,0.9191192824745937
YMR316W,0.8911083704953483,0.8453620054441503,0.8894836625846247,-0.045746365051198,0.8917508529971736
YOL112W,0.7918696630832656,0.7459693320137388,-0.0012397637935388506,-0.045900331069526734,0.4795328694608516
YKL012W,0.8430971752478862,0.7969837569667135,0.8389750700647389,-0.04611341828117266,0.818333437712919
YNL297C,0.8976581488768696,0.8511397877739214,0.9685476332012839,-0.04651836110294816,0.8970260640783044
YJR105W,-0.5237503638423624,-0.5707240486375809,-1.6999923099173264,-0.04697368479521846,-0.45896948232771617
YOR247W,0.8584003549716567,0.8114150097401707,0.5227883097449282,-0.04698534523148601,0.8599792541655555
YDR027C,0.9575706318560889,0.9103864349984069,0.845284361242787,-0.04718419685768205,0.9697029380615355
YMR171C,0.8895326418111177,0.8421721003016522,0.5896323336984088,-0.04736054150946545,0.9140979784361958
YDR242W,0.9460463868234931,0.8982060716906863,0.8669697301118648,-0.04784031513280673,0.908620362845372
YDR538W,0.91530844049946,0.8672791873376048,-0.08698188225535275,-0.048029253161855245,0.8790392006148146
YLR237W,0.7006545400728451,0.6526061864045475,0.558724162054941,-0.04804835366829763,0.6676877416034166
YOR129C,0.6064502075235496,0.5577797756477939,0.7901546133917031,-0.048670431875755704,0.7212629131485407
YMR313C,0.8770148258284417,0.8281109756554056,0.8822215940262927,-0.04890385017303611,0.9038202586690799
YNL152W,0.9571008146326692,0.9079922563375451,0.7293584724157534,-0.04910855829512406,0.9598077732207375
YNL230C,0.8687318402624709,0.8193995981236017,0.647605316486209,-0.04933224213886911,0.8699143282167849
YML076C,0.9324508891804643,0.8829954307372816,0.5444901239858339,-0.049455458443182665,0.9321567630585122
YIL051C,0.8686291174973656,0.8191410124617897,0.05023534991712619,-0.04948810503557588,0.8730121466785136
YPR049C,0.8868777314962268,0.8373825755174426,0.6152760542056928,-0.04949515597878429,0.9177871577863213
YKR086W,0.6481624319706785,0.5983329688897282,0.37210258542512875,-0.049829463080950265,0.28698007809479564
YGL112C,0.7953796103269285,0.7454595397409352,-0.4473194904395661,-0.04992007058599335,0.8277320583233951
YJR068W,0.5970257734978088,0.5471019029703765,0.4333963586261308,-0.0499238705274323,0.6447332676883802
YAL048C,0.9163771645452219,0.8663803475740742,0.7446736026990768,-0.04999681697114766,0.9353866388153954
YIL002C,0.9405250737357735,0.8904855059052333,0.874468442530592,-0.0500395678305402,0.9545107599526526
YJR022W,0.8672696259128785,0.8169578681757264,0.5649047857007674,-0.05031175773715213,0.8994075412478443
YIL154C,0.7753795213695087,0.7249004290499756,0.2376072440976854,-0.05047909231953307,0.8577609396515635
YPL274W,0.919715704195914,0.8692298568477245,0.743535442422271,-0.050485847348189505,0.9433455856938697
YDL128W,0.8687509984250332,0.8180824480530267,0.6364391243750409,-0.05066855037200657,0.9100413074262603
YNL148C,0.8567987669651372,0.8059990785288011,0.451874178800897,-0.05079968843633609,0.8305987372326773
YCR082W,0.9265270727030376,0.8754621076223701,-0.3632932838807701,-0.05106496508066749,0.9439655078465508
YOR076C,0.8828175251470479,0.8313733733049642,0.8483812585942381,-0.05144415184208373,0.9223625100881389
YGL234W,0.8418541174562313,0.7898132994273217,0.8486266743771204,-0.052040818028909586,0.7805000673149028
YEL013W,0.9177640824111555,0.8656394616722104,0.8079285983988345,-0.05212462073894508,0.8965780240068875
YPL221W,0.8815315428149489,0.8286631226187704,0.6876054832581713,-0.052868420196178545,0.8583220053803358
YOR125C,0.7942108761446792,0.7413124987991592,-0.026832814281532613,-0.05289837734552005,0.8008853570295537
YJL044C,0.7281689694029632,0.6751591499550356,-0.46082477442535796,-0.0530098194479276,0.7201675038556992
YOR073W,0.7696668776615976,0.7164946130918248,0.8244832527863194,-0.053172264569772754,0.6253422469137768
YKL073W,0.7494344445527211,0.6961872906608655,0.5554318774904637,-0.053247153891855636,0.7772311315548763
YEL046C,0.6198181312359308,0.56652708974851,0.3372755731588025,-0.05329104148742081,0.540193464065756
YAL016W,0.8953080279364065,0.8410804546821171,0.7566941489767871,-0.054227573254289396,0.9069740653910859
YMR126C,0.570851810273505,0.516591085074132,0.08591980770497598,-0.05426072519937297,0.3002527525712968
YMR017W,0.7888550728038479,0.7342060379712163,0.7446678471894361,-0.054649034832631616,0.764459542706168
YPR173C,0.8052228405564791,0.750413638304563,0.8079464282691992,-0.0548092022519161,0.5916715536202419
YPL066W,0.9568471626386861,0.9018258033935912,0.4207606129927136,-0.05502135924509488,0.9544276722267275
YNL106C,0.9707647997615102,0.9154569373817161,0.7586850725144734,-0.055307862379794126,0.9767028577752098
YER169W,0.8824352397609535,0.8265410591259555,0.8653021607957415,-0.05589418063499796,0.8855367930199991
YNL036W,0.8952197357992083,0.8393089191429353,0.8221672099870629,-0.055910816656273066,0.8850310043924641
YHR001W,0.9281557810052111,0.8719580093148028,0.6610783403828249,-0.056197771690408294,0.9395053773360775
YNL048W,0.8381343857023462,0.781935449293185,0.8975740774030573,-0.05619893640916118,0.9351825533605439
YCR073C,0.8938957971917469,0.8374710293929115,0.8251718263707276,-0.05642476779883543,0.9312024179360976
YOL130W,0.5467706922194719,0.49025672503255335,0.5948938670078483,-0.05651396718691859,0.3524093042623454
YDR503C,0.7518335176090627,0.695194738197606,0.6900353117542588,-0.056638779411456674,0.752891443353194
YER173W,0.9132610405222051,0.8565082965298066,0.6092670428094309,-0.05675274399239849,0.944366757936199
YER162C,0.9016007961443001,0.8446888725884228,0.8147374879865796,-0.056911923555877264,0.8921059459379274
YNR013C,0.9629434757338944,0.9059019444288681,0.8005409416566244,-0.057041531305026316,0.9645310170421117
YOL087C,0.9250833366727897,0.8679100261761494,0.6474462983791129,-0.05717331049664032,0.928038234786937
YGR031C-A,0.9037699964992467,0.8462623156995743,0.4565512801317748,-0.05750768079967239,0.8662342045295499
YBR157C,0.7640921052906022,0.7065270676667594,0.8913208845327159,-0.057565037623842796,0.788594544197424
YLR201C,0.7907361341971149,0.7330221292089243,-0.06506914741216008,-0.05771400498819057,0.7676625058205357
YHR158C,0.9456654626840295,0.8878764819797652,0.7531905458653237,-0.0577889807042643,0.9658710489414601
YLR089C,0.8458257486052239,0.7879580436087898,-0.10180209032896359,-0.05786770499643401,0.8222554683518548
YHR086W,0.8752843312230637,0.8172261542960223,0.9372634791430765,-0.058058176927041405,0.8889764260775816
YJR057W,0.6300853826341668,0.5719451765912911,0.5233786231610169,-0.05814020604287573,0.5658862619680634
YFR033C,0.3944580279231916,0.3361400053508491,-0.7214302261408574,-0.05831802257234253,0.7180377697812651
YKR053C,0.8911482948299859,0.8327123029739009,0.9282964806255082,-0.05843599185608506,0.8696534584110147
YOR255W,0.7228418482350512,0.6638971571729091,0.5702169262953118,-0.05894469106214206,0.6311713507270118
YNL074C,0.9532118944494359,0.8940377567611597,0.6006599119818794,-0.059174137688276174,0.9576764693139789
YOR192C,0.8249719484677958,0.7656558077895061,0.8798567271365029,-0.05931614067828961,0.8844481210349023
YMR302C,0.9869373809994569,0.9274722154794341,0.9283505572555627,-0.05946516552002279,0.9910798945023095
YPR155C,0.9149078536354915,0.8550904759861171,0.769593328436954,-0.05981737764937445,0.9341590725304793
YPL137C,0.9315765224279277,0.8717063671730801,-0.290904204163579,-0.05987015525484751,0.9071847120127575
YGL038C,0.8595807277604898,0.7994403456636292,-0.2689500711909667,-0.06014038209686057,0.8112473982874671
YOR259C,0.8999602169605324,0.8396369994859116,0.2572407453704447,-0.06032321747462077,0.8557885672075934
YJL051W,0.8630074951520853,0.802470306794855,0.499819300899366,-0.06053718835723032,0.8818344965281752
YLL051C,0.9584071399196862,0.8978302785804463,0.8273047559628041,-0.060576861339239896,0.9604412259845589
YGR233C,0.8942273889826395,0.8331023672665179,0.712805712565973,-0.061125021716121664,0.9370302857382485
YGR253C,0.9053405733821401,0.8441746622551372,-0.6337948404870999,-0.06116591112700298,0.9033112723469783
YHR042W,0.8368285440400673,0.7745469939100887,0.7131361062247451,-0.0622815501299786,0.8434352941794482
YLR375W,0.9528370032588744,0.8905103025017226,0.8002686307194846,-0.062326700757151854,0.9338003369025015
YIR028W,0.7589229019136716,0.6957580350851564,0.9188627094194222,-0.06316486682851519,0.6771351891747291
YGR170W,0.8750185247740678,0.8117064809425442,0.8281185584708968,-0.06331204383152367,0.9212897507162779
YPR178W,0.9378885564285699,0.8741588767385521,0.7361912235439804,-0.06372967969001786,0.9622916465186745
YJR090C,0.9612197691905947,0.8974231018212097,0.796033663480064,-0.06379666736938505,0.9508444317588051
YHR142W,0.9190244212317735,0.855091565913847,0.8744899537234172,-0.06393285531792647,0.9239147413932356
YMR161W,0.8876653030685833,0.8233760294897652,0.7516505805335902,-0.06428927357881808,0.8606638806857532
YPR001W,0.8758003843928283,0.8114768853198362,0.29547943324531123,-0.06432349907299206,0.8515988042827286
YJL216C,0.8891384125859226,0.8246871743701077,0.4488873822941879,-0.06445123821581489,0.9107364884573217
YJR010W,0.8891407585276732,0.824671605573104,0.5730132089017066,-0.06446915295456912,0.8985472101651881
YLR414C,0.861841890937216,0.7972288595561656,0.6378390323436522,-0.06461303138105035,0.8810472127685225
YCL038C,0.8355116754786289,0.7707972070578286,0.8563307849831421,-0.06471446842080031,0.8416525533113814
YKR064W,0.8683840809753823,0.8036243723351308,0.6364340331955631,-0.06475970864025149,0.8691145771447255
YOR327C,0.7579491180808012,0.6930461518467081,0.516214506756844,-0.06490296623409308,0.7629401428458811
YFR025C,0.8934460875110781,0.828475546208546,0.4822456431980412,-0.0649705413025321,0.9317785413322262
YKR061W,0.9500918819901751,0.8850430427931367,0.4644849648634196,-0.06504883919703841,0.9171316658703255
YJR040W,0.917651495892159,0.8525664100374435,0.8395480571933188,-0.06508508585471551,0.9353586830881829
YBR293W,0.8889337164841986,0.8237809899592066,0.33726856661262217,-0.06515272652499204,0.8926984965451596
YKL148C,0.8673907391362976,0.801393351043564,0.6622542140987215,-0.06599738809273359,0.8554588620207719
YLL049W,0.8804523286809479,0.814428622412288,-0.14784561851561118,-0.06602370626865994,0.9185210564477198
YMR031C,0.875259538739495,0.8085074344832165,-0.9311741541670031,-0.06675210425627853,0.8731676225768197
YNL284C,0.7259129863299272,0.6591576707286503,0.3996483653394496,-0.0667553156012769,0.6749968383867213
YDL173W,0.929885770820897,0.8630775121535607,-0.4112310163491655,-0.0668082586673363,0.9284196287885731
YPL024W,0.9594529587633828,0.8925742784491002,0.8596639035333581,-0.06687868031428257,0.9459872036024984
YDR342C,0.7437590607438347,0.6765732165955893,-0.03268181666114045,-0.06718584414824536,0.6959453618659742
YDR453C,0.8058813450902522,0.7386511257666177,0.3785473574678817,-0.06723021932363449,0.6073777735194326
YGL086W,0.4222506697933014,0.3549822263477068,-1.0709790295227153,-0.06726844344559457,0.5979772381120542
YBL022C,0.9624690025221655,0.8950310115131339,0.9011253869829173,-0.06743799100903158,0.9398991105982153
YKL210W,0.9115982148181497,0.8439880949936291,0.403521545439938,-0.06761011982452059,0.9259637664988596
YEL002C,0.8977634387498199,0.8296552050025998,0.29174396567158667,-0.06810823374722008,0.9126200871328989
YDR443C,0.8484528065348671,0.7802593173141542,0.18839747037249854,-0.06819348922071289,0.8599158068508161
YER012W,0.9191868425113112,0.8507586222524162,0.7024865161511415,-0.06842822025889506,0.9603511057842525
YJL048C,0.8993772392249888,0.8307573103680735,0.7039270905047788,-0.06861992885691526,0.8906214539697972
YNL191W,0.9039094045894416,0.8351518825274904,0.858194376251611,-0.06875752206195118,0.9206680827340011
YOR181W,0.9087479037174936,0.8396754837285948,0.872482813769109,-0.06907241998889879,0.9281151826565741
YGR218W,0.8993318106353665,0.830161380693253,0.851220147330138,-0.06917042994211353,0.8300993995705551
YDL197C,0.7179099683058943,0.6487214733652684,0.5431386194631663,-0.06918849494062584,0.8272419787331057
YKL039W,0.9202067030234042,0.8508718555616099,0.8942997898386688,-0.0693348474617943,0.9240608184768312
YOR193W,0.7834299790990343,0.7140938323842807,0.08670566099965193,-0.06933614671475363,0.6771468646173293
YER065C,0.9167510035031219,0.8473835732863418,0.6394537484533831,-0.06936743021678005,0.910673491440955
YOL004W,0.9335226218093714,0.8637308813236254,0.4813427893447012,-0.06979174048574599,0.9091516982238174
YLR047C,0.9248573655418295,0.8548171836705035,0.6674654987111059,-0.07004018187132599,0.9310685265680843
YLR344W,0.6969550239985391,0.6262413225060321,-0.3637660367694584,-0.070713701492507,0.601191152093087
YHR074W,0.909968527965227,0.8388511275683834,0.6141775885566221,-0.07111740039684356,0.9361408632055054
YGR287C,0.8942453352300587,0.8229076792958496,0.7989735526842587,-0.07133765593420904,0.9176827341187845
YLR447C,0.5050511750293067,0.4335762359680767,-1.0803517828232132,-0.07147493906123004,0.6034135944196455
YLL009C,0.8302609220253379,0.7587156513162339,-0.11846773869566007,-0.07154527070910399,0.7029622949571177
YIL113W,0.850944354336012,0.7793698718634137,0.33031907245757974,-0.07157448247259834,0.7025752060389301
YER094C,0.9101964621939805,0.8384005298434651,0.4178547007536799,-0.0717959323505154,0.8893780917196226
YJL172W,0.9365209506959283,0.864611173973569,0.3015418201112814,-0.07190977672235932,0.940758665637946
YPL253C,0.8621674502698907,0.7900515798351937,0.9069335048503059,-0.07211587043469703,0.9046247783286728
YGR278W,0.8194822641413069,0.7466415218011873,-0.5830972376955987,-0.07284074234011961,0.7750376490452415
YOR226C,0.8737218465747794,0.8008343156180963,-0.5504282466370369,-0.0728875309566831,0.8803205024340647
YNL331C,0.8962554356178547,0.8233453620576525,0.9297739875063364,-0.07291007356020218,0.8796172562311508
YJR130C,0.910164214677687,0.8371809686439784,0.7409191950753229,-0.07298324603370865,0.8877943042890274
YHL027W,0.9440363023525619,0.8706668922313872,0.6455997412893637,-0.0733694101211747,0.9498327872010222
YBR082C,0.9252076525778482,0.8517308945881914,0.7978011945143851,-0.0734767579896568,0.9230928159677362
YOR147W,0.8732668141171236,0.7996809041179213,0.11536616735313554,-0.07358590999920234,0.8967278207002817
YHL035C,0.8570857500969578,0.7833032791598928,0.6886449917730671,-0.07378247093706491,0.9340856392304858
YDR432W,0.9502297929990453,0.8764320686411196,0.7309938071932338,-0.07379772435792575,0.9753960695488896
YPR025C,0.979043351478619,0.9050777609456032,0.66161240327023,-0.07396559053301577,0.9802851831743075
YNL157W,0.840584357149201,0.7664034689537885,0.31042161377947586,-0.07418088819541246,0.8318164819835038
YBR076W,0.7607839578733964,0.6864527910602725,-0.03632756008454141,-0.0743311668131239,0.6342474100691533
YBR243C,0.8919294197722171,0.8174726028364372,0.8955681858680808,-0.07445681693577988,0.907316837687078
YOR208W,0.84475992520466,0.7702207298205628,0.784413861052779,-0.07453919538409726,0.7650309122352942
YIL117C,0.9309429100282344,0.8563398478117494,0.8929338428977555,-0.07460306221648494,0.9209525988808452
YER052C,0.8207430984719439,0.7456545678767297,0.4259911188641744,-0.07508853059521425,0.8183472979016629
YBR054W,0.7371744364003461,0.6619956598773347,-3.289257024534539,-0.07517877652301141,0.7981170446608594
YDR533C,0.6888784602108775,0.6136084864489089,-0.6578368568683357,-0.07526997376196864,0.7151279728579909
YLR347C,0.8408947442796542,0.7653471436783885,0.8688915689680541,-0.07554760060126564,0.8093356898882207
YAL054C,0.7740162916655337,0.6982931260090501,0.8102870186823405,-0.07572316565648352,0.7565592586457957
YOL123W,0.6349089040412105,0.5591497430815309,-1.1648594098532299,-0.0757591609596796,0.7659761201022718
YLR141W,0.8824293906703885,0.8066071510598716,0.8713227307714347,-0.07582223961051693,0.8411425180545856
YGL012W,0.742451601116233,0.6665683776762336,0.8581784089294688,-0.07588322343999943,0.8498286720877986
YPL052W,0.8831737563909986,0.8071754979837835,0.8629604394224828,-0.07599825840721508,0.9192803158234009
YPR057W,0.7094312276077563,0.6334291253559383,0.446547572157836,-0.07600210225181803,0.7688868605042907
YMR028W,0.8344570069811985,0.758270899920504,-2.527131266989917,-0.07618610706069451,0.8450221241390575
YPL250C,0.8301052192214662,0.7534409345600167,0.5677662976846674,-0.07666428466144948,0.8024184836757482
YAR007C,0.9561458748156718,0.8794068458402405,0.667754068329212,-0.07673902897543128,0.9323440111410335
YKL010C,0.8982477264132686,0.8207234751717707,0.8956624597599473,-0.07752425124149787,0.9587571266134216
YBR001C,0.8273557225142572,0.7497828636205601,0.3156135385484775,-0.07757285889369703,0.8134483272613722
YNL277W,0.8715800474674827,0.7938667095495591,0.7825612909802718,-0.07771333791792367,0.944719756551623
YJR042W,0.6709758293643242,0.5930775033630338,0.47868073101090636,-0.07789832600129043,0.401880993459128
YDR319C,0.9172428595302622,0.8392690880629861,0.7503897397960696,-0.07797377146727613,0.8972557427489162
YOR237W,0.8324864070116385,0.7544398360089669,0.8635868762226637,-0.07804657100267154,0.831921237310608
YLR007W,0.7040154052922755,0.6259624500049306,0.6952135149783529,-0.0780529552873449,0.7999332551371657
YCR044C,0.8254726660040209,0.7474105288651826,0.8972566741828052,-0.07806213713883836,0.7591575712870371
YJR094W-A,0.46467564443380915,0.3865743156827892,0.4205925890477046,-0.07810132875101994,0.5505994908612009
YCL025C,0.8991309394713832,0.8207966900780027,0.7517877537521095,-0.07833424939338052,0.8965483717984479
YJL026W,0.8192915044501128,0.7409062653049392,0.5966398155221102,-0.07838523914517359,0.9055577900142578
YOL051W,0.9621758383320507,0.8836945650139999,0.8322127524340228,-0.07848127331805077,0.9590109788261203
YGL194C,0.893326463363854,0.8147018752222739,0.8398685051481178,-0.07862458814158013,0.8707892199580887
YOR316C,0.8896565767489231,0.8107869310967633,0.8996615428598221,-0.07886964565215981,0.9521787355470523
YFR048W,0.8572483957864518,0.7780964633375929,0.5487293805857629,-0.07915193244885899,0.8671580350611979
YLR337C,0.9347169080712041,0.8552397830513941,0.6643081419958572,-0.07947712501980997,0.9324608426617526
YBR248C,0.6586740677274785,0.5790819392174802,0.7474756081153794,-0.0795921285099983,0.7584025979617002
YKL171W,0.8448340639705366,0.7651975197143057,0.71681964669479,-0.0796365442562309,0.8257304423724148
YGL130W,0.9074164956618221,0.8276868876576323,0.6122704728583305,-0.07972960800418982,0.9173145498550399
YGR027C,0.9663157133067384,0.8864886085612216,0.6136659285970332,-0.0798271047455168,0.9512897928807786
YFL025C,0.8823336499089794,0.802162818251227,0.6667927284341532,-0.0801708316577524,0.7463776691097476
YER027C,0.926878078939405,0.8466865919168259,0.5923315358683019,-0.08019148702257906,0.9420737511324423
YBR201W,0.7850628328888166,0.7048583701188764,0.42712369160145525,-0.0802044627699402,0.8626102237881885
YHL036W,0.8324664008230404,0.7522112637813033,0.6205493619253468,-0.08025513704173703,0.8895479414458186
YPL089C,0.8868487468581546,0.8065623092949394,0.7995330407871044,-0.08028643756321518,0.8978660960505174
YBR161W,0.8266968794043179,0.7459919193069872,0.6690958039659185,-0.08070496009733075,0.8308046887859901
YOL113W,0.9768648473334015,0.8960513966855037,-0.048240254794466475,-0.0808134506478978,0.9777881548170521
YOR267C,0.9157293352328246,0.8349069956192062,0.7303961525889142,-0.0808223396136184,0.9266327096884833
YBR228W,0.8122014357167193,0.7312214335148739,0.7045984970201951,-0.08098000220184542,0.9205484047207776
YKR102W,0.8220503467589404,0.740988437382353,0.8934365136724178,-0.08106190937658742,0.850124901624459
YPR149W,0.7704045878467828,0.6892079683997171,0.3804814825218794,-0.08119661944706569,0.6867290007320324
YPL232W,0.9126598743040338,0.8314011392379078,0.32783266393086297,-0.08125873506612602,0.9464864880097612
YPL115C,0.9253857574060694,0.8439940078982172,0.8112787936913908,-0.08139174950785222,0.8784397086250105
YPL128C,0.593143066438998,0.5117043679909541,0.2670159890750986,-0.08143869844804386,0.5833762890224259
YAR042W,0.9545420151478797,0.8730495396418236,0.7135273259193529,-0.0814924755060561,0.9352012394994386
YDR333C,0.7336683965146539,0.6519990932806565,0.6146743798616485,-0.08166930323399735,0.7919311855751663
YOR290C,0.9455624802436221,0.8638152413784127,0.6619072767518744,-0.0817472388652094,0.9197325627303353
YJR083C,0.8763890077854849,0.7946315970969533,0.7202381118377882,-0.0817574106885316,0.8867752841050399
YJL154C,0.9733473890507646,0.891451768877654,0.685763858977485,-0.08189562017311058,0.9732983657353184
YHL040C,0.8634361573462582,0.7815313840364637,0.7164742356330391,-0.08190477330979451,0.914136973003709
YAR027W,0.8859607870033095,0.803780592849348,-0.6095634898567617,-0.0821801941539615,0.8842887442223806
YNL325C,0.8774377096600069,0.7952544163735612,0.7946604650299018,-0.08218329328644569,0.8343597108202143
YHR070W,0.37496430353063026,0.29255607587578003,0.5366234678806221,-0.08240822765485023,0.5372685517024249
YBL037W,0.9733867836833092,0.8909412232931659,0.7379290584690323,-0.08244556039014328,0.9717095574360104
YPR192W,0.8031416699484013,0.7206556487859765,0.883200258230624,-0.08248602116242476,0.8664582518107217
YKL086W,0.5624919790475028,0.4796761236788415,-1.244794778533584,-0.08281585536866132,0.4661054288174862
YGL179C,0.840082956576043,0.7572191550901056,0.7687936212863172,-0.08286380148593742,0.8707495016218563
YOR037W,0.9579942468359467,0.8750880726176318,0.36326205965442937,-0.08290617421831492,0.9626173262352403
YLR411W,0.7527346242455984,0.6695868149965768,0.39864915973258075,-0.08314780924902165,0.6991301411107247
YML007W,0.9366082537479739,0.8532657535892457,0.8149200622052106,-0.08334250015872813,0.9185308400283183
YGL178W,0.9523865409544153,0.8688384548822495,0.8922355553907896,-0.0835480860721658,0.9379037977026552
YIL120W,0.7969272340983262,0.7132163398702417,0.8487125319094289,-0.08371089422808453,0.797316044507816
YPL064C,0.7752236537357252,0.6911449980813722,0.30950428501148286,-0.08407865565435302,0.5866244167859498
YDR073W,0.8957611162206524,0.8116634840775053,0.33749107127677425,-0.08409763214314703,0.9005503540030949
YDR508C,0.6784571968661024,0.5943590524658299,0.5650597915052202,-0.08409814440027252,0.6858462974889669
YKL188C,0.8323874160398111,0.7480713566146631,0.8342624185206079,-0.08431605942514808,0.903114536999434
YBR087W,0.5608211745798526,0.47620176794001223,0.5257199887040906,-0.08461940663984036,0.38262612729107426
YEL072W,0.8926542450373963,0.8078200978542326,0.8138319937436207,-0.08483414718316373,0.9324928936892509
YKR084C,0.8692568649223585,0.7843014480907424,0.4981908690589084,-0.08495541683161612,0.8891137245661611
YNL110C,0.34959221729798184,0.26460262598098494,-5.097438434690282,-0.0849895913169969,-0.8777711832479731
YCR024C-A,0.8345887762412164,0.7495175347835117,0.6238916021844017,-0.08507124145770473,0.7986794197344869
YEL047C,0.8640741040392373,0.7788092863066535,0.6662211255884986,-0.08526481773258388,0.8429208816979565
YOL016C,0.926870639339954,0.8413532509913615,0.9311871307738401,-0.08551738834859246,0.9522896373601913
YLL026W,0.8974343127506919,0.8118876270870619,0.1569827395439013,-0.08554668566363,0.8695323561673268
YLL013C,0.8938806668129735,0.8082586357936796,0.5375036487551665,-0.08562203101929389,0.9045390717317348
YDR458C,0.7557865589757334,0.6700489341332869,0.9134462819247599,-0.08573762484244651,0.8433330169415076
YJL128C,0.9336799572395327,0.8479178002263381,0.7163214315457311,-0.08576215701319456,0.9633505815229887
YKL033W,0.8262936262456825,0.7404353718308868,0.8372666520789064,-0.08585825441479566,0.8582297378106749
YOR278W,0.8784137563653582,0.7924568538467425,0.6799455588936436,-0.08595690251861576,0.8432715325376711
YJL054W,0.5998437302281794,0.513666429067986,0.3793753645194927,-0.0861773011601934,0.5736307505228817
YHR071W,0.8725306083624478,0.7862946489583146,0.08273607251223947,-0.0862359594041332,0.7895058879329764
YJL078C,0.872302679568446,0.7858488879777487,0.46407226907849763,-0.08645379159069733,0.8479811440404826
