YHR044C;DOG1;Gcn4p;Doc
YHR044C;DOG1;Hac1p;Doc
YHR044C;DOG1;Kar4p;Doc
YHR044C;DOG1;Opi1p;Doc
YHR044C;DOG1;Pdr3p;Doc
YHR044C;DOG1;Tec1p;Doc
YHR044C;DOG1;Rsf2p;Doc
YHR044C;DOG1;Rpn4p;Doc
YHR044C;DOG1;Pdr1p;Doc
YHR044C;DOG1;Yap1p;Doc
YHR044C;DOG1;Cbf1p;Doc
YHR044C;DOG1;Met32p;Doc
YHR044C;DOG1;Hsf1p;Doc
YHR044C;DOG1;Dal82p;Doc
YHR044C;DOG1;Ecm22p;Doc
YHR044C;DOG1;Ndt80p;Doc
YHR044C;DOG1;Rgm1p;Doc
YHR044C;DOG1;Yrr1p;Doc
