,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score,rf_rmse,linear_rmse,gs_rf_rmse,gs_linear_rmse,rf_with_linear_top_features_rmse,linear_with_rf_top_features_rmse,rf_with_top_features_score,linear_with_top_features_score,rf_with_top_features_rmse,linear_with_top_features_rmse,rf_top_feature_num,linear_top_feature_num,rf_top_features_gs_overlap,linear_top_features_gs_overlap,rf_linear_top_features_overlap,gs_edge_num,test_var,test_std
ywlB,0.8871821048743008,0.794917261652884,0.6853013767438532,0.20601947650189334,0.882754402315108,0.8425240831900013,0.0985262143942151,0.1328395372314627,0.16455467368060758,0.26137721413540144,0.10044101032786176,0.11640452764809303,0.8724784256019968,0.8811369187270418,0.10475014507547833,0.10113146354444037,7.0,9.0,0.0,0.0,0.0,1.0,0.09110646248655487,0.30183847085246585
liaG,0.8871473422853161,0.883000555163072,0.8003631996907097,0.7903391152486962,0.87704446187988,0.815794855952539,0.10649787105282994,0.10843685942601311,0.1416463313437161,0.14515892306797193,0.11116269774141746,0.13606170455986094,0.8978945007003956,0.8842918733115965,0.1013000354008343,0.10783679248388113,8.0,9.0,1.0,0.0,1.0,2.0,0.10641274458442922,0.32620966353624353
yxkF,-0.30370295114050294,-0.28787434988118443,-1.115884274344404,-2.095399799999037,-0.16285340833935513,-0.2057395048564632,0.1255262147828428,0.124761864217531,0.15991568549533594,0.1934209374063619,0.11855164750443598,0.12071795057790614,-0.05362457779133978,-0.47434812726190523,0.11284648995240701,0.13348889249024787,8.0,9.0,0.0,0.0,4.0,1.0,0.01279716592741749,0.11312455934684337
iseA,-0.9037927341839782,-0.3634654204889298,-1.1970116925058139,-2.54530265901964,-1.9902854428812082,-0.9546359088632461,0.270618670373211,0.2290181949796178,0.29071276885182007,0.3692959812457156,0.33915970333654905,0.27420846643113433,-0.6867933873356007,-9.036109146191759,0.25472928014152524,0.6213418573192694,6.0,7.0,0.0,0.0,2.0,1.0,0.040730470840485984,0.2018179150632718
yqfZ,0.9456215623356702,0.9289178903374592,0.9294123801891931,0.8805756346638807,0.9329924414527837,0.9401840447349191,0.14073285760184273,0.1609023168858156,0.16034167355844803,0.20855884558062313,0.1562226644101123,0.14760146385946898,0.9296294245629196,0.9344777655769023,0.1600949727110442,0.15448150537987665,7.0,10.0,0.0,0.0,2.0,1.0,0.38564514676667455,0.6210033387725662
menC,0.8380263317296682,0.7914364066495745,0.5356730130103495,0.3285369716343467,0.8192482894443269,0.7804706685170182,0.0964409826011681,0.1094356112467651,0.16328691373769433,0.1963588455334441,0.101878050439405,0.1122756802632263,0.8320570736925975,0.7782923433977657,0.09820198710228527,0.11283134455222041,7.0,9.0,0.0,0.0,0.0,2.0,0.06079983756517479,0.24657623073843674
yhaX,-3.359034254016138,-5.389358843172675,-4.168651257727431,-1.5101196945081798,-3.272578418772567,-4.578961771876509,0.5656654995785849,0.6848464212298607,0.6159609296200647,0.42925144545132815,0.5600277817137158,0.6399429271031761,-2.9678675348687293,-5.944869981536331,0.5396884617488058,0.7139973672901586,6.0,7.0,1.0,0.0,1.0,1.0,0.07772356009329488,0.27878945477419853
yabN,0.9412495758348501,0.9427242383872887,0.9432654220975364,0.9291169687868656,0.9479372016114074,0.8042297542237273,0.10576892485164217,0.10443306467678734,0.10393851330806632,0.11617795487194099,0.09956721059946431,0.19307494933004696,0.9334802126495644,0.9524081617889051,0.11254546830226728,0.09519602760598916,6.0,9.0,0.0,1.0,0.0,5.0,0.20161774671352425,0.4490186485142062
vpr,-4.375814203560167,-1.5055036079916158,-3.952543809039863,-5.995739968136659,-3.7757774428755972,-10.024185587031758,0.7337280903029361,0.5009109633306756,0.7042505321362285,0.8370084646948702,0.6915682727668045,1.0507182575890868,-4.6238578102904775,-6.582178897764634,0.7504645579895319,0.8713849091571372,6.0,7.0,1.0,1.0,0.0,5.0,0.10603509393626187,0.32563030254609576
ywrD,0.8898693497045976,0.9058041266074396,0.6710217716568847,0.4863961712182343,0.9158139676139492,0.9208258120313451,0.20030552992337144,0.18524853240255265,0.34619629531209295,0.4325665808073852,0.17512931881568816,0.16983634945213608,0.8906296227175159,0.909380570210602,0.19961294060893064,0.1816977293203506,8.0,10.0,0.0,0.0,0.0,1.0,0.38574584650927496,0.6210844117422969
katE,0.8350614314516843,0.6070102463740392,0.36245663270050366,-0.057124237284580826,0.8021429518467083,0.6857447565016983,0.14129696357265306,0.21810334793048033,0.2777963815312093,0.3577130083183736,0.15475599478395094,0.19503519323444612,0.8737698327964414,0.6451615628755965,0.12360991200721352,0.2072464248527534,6.0,8.0,0.0,0.0,1.0,1.0,0.12816428551702574,0.35800039876657364
ywnJ,-0.02282510892184475,0.2343503989901925,-0.30504016922904365,-1.2112530029032111,-0.49976045651249623,-0.7102508466677209,0.17581583208074364,0.15211509753956648,0.19859542051952175,0.2585095000946061,0.2128963615318909,0.22734593694107916,0.10029981773744412,0.03529581253027847,0.16489450913860784,0.17074750712986772,6.0,8.0,1.0,0.0,0.0,4.0,0.031999129477472264,0.178883004999
pucA,0.961036809184437,0.9405282453864612,0.9526019032002809,0.655223640045189,0.9639892347529225,0.945478019886445,0.13367574488405076,0.16515081872702098,0.14743676965476762,0.39764368997158855,0.12851136317023945,0.15812886915837276,0.9577876113415686,0.9487169253338155,0.1391378599186959,0.15336009990379476,8.0,9.0,0.0,1.0,0.0,2.0,0.48559509800515244,0.6968465383462505
yesK,0.920259658249391,0.8650168503382525,0.8085762755525108,0.8842779232699691,0.9068532842210769,0.864386669507644,0.11483852402906984,0.14941298235525144,0.1779288765751714,0.13834283306119108,0.12411730275830891,0.14976135012571387,0.8743629821927446,0.8218166520051856,0.1441475831990885,0.17166514045768083,7.0,9.0,0.0,0.0,2.0,1.0,0.17511393016360957,0.4184661637021679
ykaA,0.9846311174803027,0.9814001300477693,0.850228146199752,0.1341133039436717,0.9862068328571781,0.9276223548515962,0.07641916952236325,0.08406904658115229,0.23855925560824637,0.5736033800077118,0.07239576602415648,0.1658377484494258,0.9721327582335413,0.9728792846402744,0.10290302956574295,0.10151535522221794,7.0,8.0,0.0,0.0,1.0,1.0,0.4023332452825716,0.6342974422797018
lysA,0.9635709632077222,0.9805904373024242,0.6849541714873608,0.28960861633363433,0.9680921855449626,0.8924842286634284,0.10142316003034699,0.07403228752693407,0.2982635346541137,0.44788048119077656,0.09492089456227257,0.17424060925913024,0.9659293391008781,0.9508845258578241,0.09808522045457366,0.11776668869937747,7.0,9.0,0.0,1.0,2.0,2.0,0.2989855303122222,0.5467956933921684
spoVM,0.5937787286216069,-0.06906562042076847,0.4294405906451574,0.654648440498449,0.550114876327946,-0.1521922993257776,0.6485146600271304,1.0520603402360351,0.7685796891630058,0.5979559313900681,0.6824789861159953,1.0921969303566328,0.4157230886449391,-0.3380617812722093,0.7777639866953138,1.1770002377673194,5.0,7.0,1.0,0.0,2.0,1.0,1.0962270609133988,1.047008625042506
speE,0.9943694180325305,0.9938128804600135,0.9893737588589523,0.5929360753159596,0.9925649766575749,0.9308963557461267,0.05410215233507718,0.056712938973869365,0.07432377054728773,0.4600120499328443,0.06216974249098044,0.18953454447444568,0.9927033030660989,0.9877814797429951,0.06158870245488712,0.0796979603436198,6.0,9.0,0.0,0.0,0.0,1.0,0.5504265631090094,0.741907381759347
flhA,0.9389656621756507,0.9462195717562122,0.9422713613316966,0.9290354585010406,0.9266882593529803,0.9441340561007536,0.14432341733798928,0.13547582773400454,0.1403606411141324,0.1556217825838883,0.15817449284787055,0.13807760821058115,0.9228744469127717,0.9258369462139544,0.16223659799349244,0.15909022177376259,7.0,10.0,0.0,1.0,0.0,5.0,0.3613457523621215,0.6011204141951274
rpmJ,0.7453925318329704,0.7534845425680852,0.564846855722891,0.6172520175729432,0.7882601628829601,0.5960577518954541,0.3269543414581139,0.32171670907926037,0.42743748156653216,0.40087409678285413,0.29816236648118993,0.4118235504537038,0.6240227996290075,0.7057286723726093,0.39731255986933267,0.3515001491860143,6.0,8.0,0.0,0.0,1.0,1.0,0.44455619075631647,0.6667504711331792
mbl,-1.5094627036261232,-8.01334395513355,-2.542537305765339,-0.6875706949115088,-4.293428040538928,-8.186469684236195,1.2065691740596443,2.2866770078503147,1.4335705447618745,0.9894476934305997,1.7523883595384582,2.3085334723777358,-2.3240911121147265,-8.555176535104158,1.3886676308082175,2.354405211765919,6.0,6.0,1.0,0.0,2.0,2.0,0.6142530045170139,0.7837429454336504
mstX,0.9512479782252948,0.940849800553361,0.888339647655751,0.7214581322091755,0.953377070743908,0.9252805762767192,0.15429922001340926,0.16995953019979873,0.23351614486432748,0.3688184658560414,0.15089233994591725,0.19102234497789594,0.9563655811340828,0.9494191656947288,0.1459761863393456,0.15716665479170897,7.0,9.0,0.0,0.0,0.0,1.0,0.5170808026381328,0.7190833071613697
ycbG,0.7658436997280891,0.7637795325665396,-1.0557809176555049,-0.12211113101497695,0.8072738026409655,0.6746321942689051,0.09672560949554639,0.09715100856131062,0.28660051503088824,0.21174174433405177,0.08775238472385728,0.11401863579799273,0.8024892526588435,0.804683656885022,0.08883496128237504,0.08834009124076696,7.0,8.0,0.0,0.0,0.0,1.0,0.04230587542583624,0.20568392116506395
yxaH,0.539160767934826,0.44220717212968097,0.32585312474246386,-0.29886361559404695,0.6936311750454001,0.3487909768614682,0.09891696974690585,0.10882596937300924,0.11963915703737986,0.16606490336617769,0.08065259899430384,0.11758618120505838,0.48707917642087173,0.49288726601196975,0.10435691858469852,0.10376439052613572,7.0,9.0,0.0,0.0,1.0,1.0,0.02248100626445506,0.1499366741809857
phy,0.9109944633096627,0.8345973444675052,0.211637473569105,0.25047007491447626,0.9323198773584245,0.8444492422677332,0.14385531189305378,0.196104983486356,0.42813464983350596,0.4174571268196029,0.12544344138231545,0.190175013971063,0.9017347861213477,0.915528960502124,0.15115318166554453,0.140142967912943,8.0,9.0,0.0,0.0,0.0,1.0,0.24618317382502639,0.4961684933820631
yuiB,0.529255599912698,0.23623870060508667,0.08565233069054401,-0.10715669255029292,0.4904904134380882,0.04663474536428258,0.5882000431880604,0.7492233346500546,0.819762696878647,0.9020633031978423,0.6119397302809375,0.8370706812883688,0.41552352277965465,0.08247451249938997,0.6554144158922921,0.8211860051846576,7.0,7.0,0.0,0.0,0.0,2.0,0.7781951601062318,0.8821537054880129
ydeH,-2.13205128754821,-1.0468141486690792,-2.431588398765761,-2.717308859632188,-2.333477807302885,-3.7687514249873866,0.14471567512020242,0.11698773903845314,0.15147771243889055,0.15765780140051208,0.14929660312837323,0.17856793855266087,-2.191584231449768,-1.891903968785491,0.14608455361295583,0.13905707056583572,6.0,10.0,0.0,0.0,0.0,1.0,0.0070798795431344375,0.08414202007994839
ybdN,0.8351889607259867,0.8694298882055769,-0.3918229422865329,0.3015361181939794,0.8739792261919853,0.6612091129812259,0.17398446258935077,0.15485998220003536,0.5056026162126411,0.35817007154374136,0.1521382400642076,0.24944980971868908,0.7898383282809582,0.8688525456723666,0.19646901789467996,0.15520197715570902,7.0,9.0,0.0,0.0,0.0,1.0,0.1944725092107012,0.44099037314968814
sigH,0.9793357293350407,0.8733934513964894,0.9026106746682256,0.8375696542935764,0.9492046755773708,0.9191795054069143,0.06215923369771316,0.15385928002253288,0.13494328853714346,0.17427263400652654,0.09745575272093315,0.12292957011678533,0.9456189886170456,-0.45234306855954554,0.10083684551723246,0.5211109741781598,6.0,8.0,1.0,0.0,1.0,2.0,0.19797703040639417,0.4449460983157333
tatCD,0.6380381870900901,0.7604925317165436,0.271611286759623,-0.2057100725169414,0.6354973149890557,0.10472633508429652,0.17433678333525873,0.14181337121418025,0.24730862054769343,0.31818455575424254,0.1749476113182086,0.27417986360758123,0.478279866684182,0.6126722486724272,0.20930348014806846,0.18034203188721562,7.0,10.0,0.0,0.0,0.0,2.0,0.08890759985525841,0.29817377459337097
aprE,-2.5245827395095017,-9.255127249536127,-1.168924969461962,-0.3957520715178615,-6.299169277446572,-6.746240579703679,2.267078282378885,3.867080282914635,1.778422424508759,1.4266479021424023,3.262491428890727,3.3609198219469247,-9.052782123303507,-7.6865675596592915,3.8287393043194053,3.5590719062537377,6.0,8.0,1.0,2.0,2.0,5.0,1.5440057269218195,1.2425802698102926
spoVB,0.8774916940478047,0.8718865429196081,0.6561837892015587,0.7944022018586661,0.9054183758566607,0.7586785846986981,0.12822150256244502,0.13112197132153927,0.21480345844255935,0.1661067665298175,0.11266304327828641,0.17996001739316303,0.8050278724318455,0.8394971363952501,0.1617574753597181,0.1467639822449742,7.0,9.0,1.0,0.0,0.0,1.0,0.14209531952981966,0.3769553282947724
ctaD,-0.6498094004907125,-1.311823254296712,0.076739174496961,-0.376188001125749,-0.5809503302320416,-0.6432905978274246,0.40187636669433285,0.47572162559551084,0.3006337849270065,0.36704090222154384,0.39340030573511336,0.40108162468480685,-0.14905416208438593,-0.20649334977050993,0.3353866953831611,0.34366716988855,7.0,8.0,2.0,1.0,1.0,4.0,0.1036512978254697,0.32194921622123834
qcrC,-4.10000904173433,-3.959722676903006,-2.152793892364706,-4.269349371034288,-3.2881671890023414,-5.56042393619629,0.9115583683437201,0.8989337914491592,0.7167155046013561,0.926568446308006,0.8358625433486424,1.0338676862655818,-5.155879252782626,-4.23372593980859,1.001484093052546,0.9234311022791961,7.0,7.0,0.0,0.0,1.0,4.0,0.1725129105338406,0.4153467353114029
yxlD,0.9043488627407954,0.8797482718210944,0.8772020166432735,0.7123911541342545,0.9223615238342209,0.8889298039518976,0.1242888935593755,0.13935832447562177,0.14082600855594057,0.21552039410284135,0.11197620746896514,0.13393251436578504,0.8888951582986384,0.8746965158613933,0.1339534012365501,0.1422554213589247,6.0,9.0,1.0,0.0,0.0,1.0,0.1710007792455796,0.4135224047685683
spsC,0.3725988005567934,0.3742044503920403,0.3344972664277882,0.3027695250798259,0.34276816551908595,0.28290400082198564,0.5059747883630241,0.505326926365589,0.5211120634413898,0.5333894061057428,0.5178637367525679,0.5409347165574325,0.33946472342614864,0.3255557851994706,0.5191635738112694,0.5246011303014465,8.0,9.0,2.0,0.0,0.0,2.0,0.43205197420647645,0.6573066059355226
cwlO,0.8374471799980882,0.7327046952944061,0.36316135008028383,0.523350127929378,0.8505595445129092,0.5603299181810408,0.31105815945311427,0.3988779313840972,0.6156856767898291,0.5326526404803326,0.29824861471050823,0.5115732190168268,0.6911656886957825,0.6029334785555417,0.42875294483693766,0.48615636872822476,6.0,8.0,0.0,0.0,0.0,2.0,0.6302491540910603,0.7938823301290061
ykoT,0.896128493732929,0.8593256013931316,0.664158347290615,0.03209581768977032,0.8607078911815675,0.8457874109426694,0.11121829181761936,0.1294301753035054,0.19998401579774785,0.3395034477532836,0.12879270436400347,0.13551517181954378,0.8852722513712632,0.7123743802542877,0.11688593128597065,0.18507245652246418,7.0,9.0,0.0,1.0,0.0,2.0,0.12608969532394657,0.35509110848336733
yhdK,0.6489811463675783,0.7402064093085965,0.6479620247124273,0.13672050938621538,0.3924515133764951,0.586438937461548,0.11970567506964645,0.10298257210614674,0.11987932133571208,0.18772634734251195,0.15748528839341852,0.12993296221213171,0.7244044203362565,0.306761027508496,0.10606830826978171,0.16822518064016098,6.0,9.0,0.0,0.0,1.0,2.0,0.04322376769974166,0.20790326524550223
ggaB,-1.018967550628095,-0.7553171285102129,-5.413490116902225,-3.523201932536785,-1.028486705301055,-2.5720549642756803,0.29278491298787457,0.27299948009759556,0.5218326391739957,0.43823495262957246,0.29347432165037396,0.38944227273774135,-1.2134798416029198,-1.6197394594205563,0.3065644631656394,0.33351323689531287,5.0,9.0,0.0,0.0,0.0,1.0,0.04495641099681875,0.21202926919842635
degR,0.3600863110073227,0.04015109837919861,0.10064946880531445,0.31554041183232595,0.29655398614773787,0.2116145758232133,0.16097965492009975,0.1971567851383777,0.1908423648369314,0.166488483547697,0.1687818249061292,0.178681498065108,0.3955799898339205,0.25302000159353377,0.15645149182719026,0.173926107822026,5.0,9.0,0.0,0.0,0.0,1.0,0.04287895249102947,0.2070723363731367
sspK,0.9028076649327487,0.9281553338484306,0.26011482597293634,0.03008930581603464,0.8852515755637202,0.7401531487684954,0.24925502311692455,0.21430148307155866,0.6877174964725484,0.7873970529620381,0.27083281055489367,0.40755538922570456,0.8638456303362224,0.8845674669720149,0.29501473156363645,0.2716389380634147,8.0,9.0,0.0,0.0,0.0,1.0,0.6768296970480557,0.8226966008487308
yvgO,0.4176198011437606,0.4334612150158166,0.3236580932294262,0.4258032318188951,0.3983965026182633,-0.5004958661332826,0.2473731034943903,0.2439854909008042,0.2665829234298005,0.24562894866186402,0.2514226234266811,0.3970695458347902,0.511260819178997,0.46962853387357273,0.22661453176833024,0.23606915909131793,7.0,9.0,0.0,0.0,0.0,2.0,0.11125561497932314,0.33355001870682477
