,linear,ridge,lasso,elastic_net,bayesian_ridge,quantile,quadratic,linear_gs,ridge_gs,lasso_gs,elastic_net_gs,bayesian_ridge_gs,quantile_gs,quadratic_gs
YHR103W,-17.657112016107476,0.7684691320111862,-0.003250854056071839,-0.003250854056071839,0.47442584372987995,-0.04775881996452891,-2.6968237301069324,0.70618763169663,0.6719751092268129,-0.003250854056071839,-0.003250854056071839,0.7359204534304464,-0.04782655604106334,-19.985010776822328
YHL040C,-190.37487553584407,0.5547693817843803,-0.0008701612241364121,-0.0008701612241364121,0.12171306137068105,-5.932678919072441e+230,-9.170536094518363,0.39172470396146997,0.39983426715627157,-0.0008701612241364121,-0.0008701612241364121,0.6134515471738045,-0.0027252632030614343,-13.972546902670638
YJL197W,-62.56292762822496,0.7354437175209971,-0.039524856745101644,-0.039524856745101644,0.707100797062812,-12.211294378980877,-4.294026239630793,0.1328053255719288,0.40646861604110107,-0.039524856745101644,-0.039524856745101644,0.29306880823254067,-0.0034648748241197236,-4.803714732143627
YJR059W,-17.577963224151954,0.7392982581227706,-0.009987435575771642,-0.009987435575771642,0.7133694775215893,-0.04710351622814413,-2.9324482943461025,0.37095922266782444,0.6649133532083773,-0.009987435575771642,-0.009987435575771642,0.7319160862632218,-0.04725794755530344,-5.021839211474733
YML059C,-47.48547418902795,0.8806843655447205,-0.043708254199010144,-0.043708254199010144,0.054469709551854595,-0.05408295012676323,-2.4951526166521893,-3.975577323248042,0.7998859708892769,-0.043708254199010144,-0.043708254199010144,-2.2221918423347558,-0.055553912278815565,-0.2992862930706617
YNL240C,-158.23174932737277,0.7276160622850795,-0.05996376743429033,-0.05996376743429033,0.7236018930270648,-0.07236597805535738,-13.163965102368207,0.5916521439149053,0.5830271520163475,-0.05996376743429033,-0.05996376743429033,0.6519506345741302,-0.0718134080488384,-18.380049103271958
YHR012W,-262.08949992667084,0.21275641812150037,-0.08387844772420538,-0.08387844772420538,-1.1217373275867155,-0.02115639679862613,-7.23610164242065,0.35299123472588934,0.4323371593955322,-0.08387844772420538,-0.08387844772420538,0.4648966526850967,-0.021261532185789855,-8.122442897140035
YIR006C,-37.92398521765524,0.511234386225055,-0.01447290401783774,-0.01447290401783774,0.46633927945400644,-0.0023022153005713974,-1.0588479584920871,0.5966378783677468,0.45313958636727736,-0.01447290401783774,-0.01447290401783774,0.5636103629597515,-0.0014675514144033563,-8.704484740912878
YDR113C,-25.630930110510572,0.17782185887935575,-0.14068572122859546,-0.14068572122859546,-0.00029981955457425435,-0.23288837333210766,0.16642873086245624,-5.153537645840408,0.16663183707324658,-0.14068572122859546,-0.14068572122859546,-4.54631954009697,-0.23288927415077199,-51.367152094419644
YGR080W,-15.784705834284207,0.8060550175771344,-0.09372042766762823,-0.09372042766762823,0.7691993158704901,-4.5905631032239214e-05,-3.7833274044516907,0.7251992801634783,0.6221441205292146,-0.09372042766762823,-0.09372042766762823,0.7637198709133518,-5.8368118904361665e-05,-1.39076445857668
YJR138W,-33.114691872950445,0.829350007596993,-0.10532994984225907,-0.10532994984225907,0.8108880724230765,-0.07232103578261673,-7.034812687179279,-0.15662384204317514,0.6173241121780371,-0.10532994984225907,-0.10532994984225907,0.04994712233653209,-0.07068696157356946,-47.98357459135458
YKL067W,-496.7371296466834,0.6433984231704897,-0.016697574599452647,0.09081401984972504,-0.7033959448155389,-0.04593354497918267,-4.040024299040634,-1.9983902889179088,0.7200020420036134,-0.016697574599452647,-0.016697574599452647,0.6946878181421026,-0.045842107595323034,-16.18879513647216
YPL202C,-7.690472960341349,0.7730340083927094,-0.005814950767880189,-0.005814950767880189,0.5064897628437983,-0.04286750646097204,-1.3090339982880828,0.5445537865355838,0.7623280823819867,-0.005814950767880189,-0.005814950767880189,0.609920977794984,-0.04330293033616628,-15.029130454321077
YHR147C,-74.99503093427806,0.4776276072668568,-0.0007906750548360986,-0.0007906750548360986,0.6291714509798902,-0.003321861808682547,-2.2894904016208617,0.2436916420011047,0.20756697785230172,-0.0007906750548360986,-0.0007906750548360986,0.32560023228626767,-0.0033956581891774196,-19.660635905903305
YBL008W,-31.708743986785898,0.7979619568477612,-0.061655237197884905,-0.061655237197884905,0.7696680064177093,-0.034794344478573436,-3.5624205719145667,0.701068729615044,0.6073312092568792,-0.061655237197884905,-0.061655237197884905,0.728376026424261,-0.03408325505457643,-7.248938633112159
YKL032C,-39.22040491189432,0.3002892849709934,-0.0016308325798894963,-0.0016308325798894963,-0.8078156061044985,-0.04467418179167848,-5.475726043475925,-11.13076540335029,0.2818178372950616,-0.0016308325798894963,-0.0016308325798894963,-10.796217201760323,-0.04498644332719226,-6.736857982504076
YBL026W,-23.010602639112534,0.49199705401638905,-0.009503514190091211,-0.009503514190091211,0.5481490478306279,-1.2902877851272976e-05,-48.054291401612964,-1.7661064893358707,0.528418152382639,-0.009503514190091211,-0.009503514190091211,0.5806270238881854,-3.4099402290488356e-05,-23.879345573405924
YMR257C,-55.415176152534166,0.7626914207615108,-0.06163605014475726,-0.06163605014475726,0.7045239886436225,-0.047716127993431945,-7.698252941066162,0.48212878575438767,0.5244056295285947,-0.06163605014475726,-0.06163605014475726,-0.7538907902237151,-0.04774003589252662,-10.656226761043172
YGR052W,-9.117629452790267,0.8499789546486072,-1.8675218086627865e-05,-1.8675218086627865e-05,0.5967307577503403,-0.0290472828948114,-6.893394071681118,-782.3944174668322,0.8362349196787914,-1.8675218086627865e-05,-1.8675218086627865e-05,0.7901830368974759,-0.02854012932292771,-90.19991797522019
YPL254W,-64.20595073676618,0.7929097623150879,-0.03449870195605631,-0.03449870195605631,0.7014508584789529,-0.007562354801948334,-1.285686124763168,-0.33339019223355315,0.4870397638087821,-0.03449870195605631,-0.03449870195605631,-0.6357799510020583,-0.007115979420514673,-5868.528067108317
YDR135C,-27.553337609149825,0.8849348070110826,-0.02579824584375401,-0.02579824584375401,0.7274725966035794,-0.11948564724902044,0.3766780334807992,0.7964001827464575,0.6880537633164648,-0.02579824584375401,-0.02579824584375401,0.8855526238029334,-0.11977524290791086,0.17184479329464575
YDR145W,-596.8632989239456,-0.0922583242165651,-0.00037983004168373746,-0.00037983004168373746,-0.8274526063092393,-2.299568467717375e+239,-4.778238891463536,-0.06583373298349149,0.30958991961851046,-0.00037983004168373746,-0.00037983004168373746,0.24297641784168666,-0.04605040493195034,-12.418453949394593
YER019C-A,-52.78978346754524,0.651061008980215,-0.007256651365196154,-0.007256651365196154,0.6584127620390307,-0.003719798632407789,-9.36153171500281,-0.9606113665421043,0.4501499434475599,-0.007256651365196154,-0.007256651365196154,0.44899904061514606,-0.00374072587080021,-40.28198887996706
YGR268C,-150.37237372034335,0.7930658819094748,-0.08962790381607388,-0.08962790381607388,0.7371927802144755,-0.009683982240487499,-28.645672698505873,0.7232700332285231,0.8085715929838617,-0.08962790381607388,-0.08962790381607388,0.8373209427295576,-0.009722476065636032,-24.494362555986132
YOR049C,-2.2952836936631105,0.6320980300733021,-0.0014283585117080833,-0.0014283585117080833,0.5951396499871016,-0.12776007454225624,-0.33995815140447627,-33.03596968976833,0.5235401421478099,-0.0014283585117080833,-0.0014283585117080833,0.6607127245632454,-0.12403288759599618,-4.927546602632034
YER096W,-66.9127917624184,0.5074475431584249,-0.15482381569607373,-0.15482381569607373,-0.3145644289096996,-0.12912914932292185,-10.357309477898951,-48.382148247204384,0.8509269235906652,-0.15482381569607373,-0.15482381569607373,0.8344526774132155,-0.12774622507729072,-188.59415486284783
YOR255W,-9.760207386294372,0.22059724120574653,-0.17829252332764423,-0.17829252332764423,-8.259495056693275,-0.2104156953947529,-0.291310674737163,-18.75104481676173,0.3297787051296691,-0.17829252332764423,-0.17829252332764423,-15.437771510214997,-0.21016477021154656,-0.2685185104104346
YOR278W,-10.25143198325347,0.774801921319776,-0.21157940351275384,-0.21157940351275384,0.21519711569528843,-0.09038301889254496,-2.0414891548893506,0.8236354445854459,0.7262823011944466,-0.21157940351275384,-0.21157940351275384,0.836332913008903,-0.085773140796356,-3.8074413688017987
YGR096W,-80.5169265021265,0.7835689042219325,-0.04129672804396223,-0.04129672804396223,0.5352912547257995,-0.028967964162426973,-9.829104407667865,0.7459269041532288,0.6902901021984628,-0.04129672804396223,-0.04129672804396223,0.7413008655493369,-0.028278214332090323,-10.081187159434805
YJL060W,-6.171437449104344,0.9377860763100015,-0.01197662547266165,-0.01197662547266165,0.9045191653869487,-0.03872043222630994,0.6408429323893006,0.8285082141619168,0.7323236640436073,-0.01197662547266165,-0.01197662547266165,0.8301445912945132,-0.03870752085336138,0.7376598929477112
YHR191C,-2.174101320749875,0.6411334806362132,-0.08056366517414082,-0.08056366517414082,0.6412984849192731,-0.014373180997764745,-7.767030342000579,0.5088531975386976,0.521613028631599,-0.08056366517414082,-0.08056366517414082,0.6245400018166505,-0.01397874566712165,-56.41732453785662
YNL073W,-69.20632156698416,0.47788108837731247,-0.10179935364337811,-0.10179935364337811,0.4068869321093319,-0.08959573958599254,-11.836738415541264,0.24800817787736307,0.40330153168307914,-0.10179935364337811,-0.10179935364337811,0.5305593249350065,-0.08909535021695225,-4.9966109948465425
YBL102W,-33.60757484648071,0.3884843916670687,-0.22150799031179402,-0.22150799031179402,0.27169586811463975,-0.1458237030739069,-5.030180524949346,0.48557194016267446,0.5193149773454787,-0.22150799031179402,-0.22150799031179402,0.4836827013103233,-0.1487434888966337,-47.26379875481796
YBR103W,-34.732668911154185,0.7317974197874962,-0.03084881522291938,-0.03084881522291938,0.5159201180806774,-0.19656734895966488,-8.386193222747176,0.6258158245997487,0.6581834267517777,-0.03084881522291938,-0.03084881522291938,0.715262073894941,-0.1972110253547945,-8.752437218964404
YLR201C,-9.628514763850063,0.5063515249506996,-0.03749915166690987,-0.03749915166690987,-0.49264293977185036,-0.060015848215522416,-4.625960896887719,0.3388351714144078,0.5001209176978507,-0.03749915166690987,-0.03749915166690987,0.4198049284841424,-0.06087616347329017,-34.69009490509073
YGR087C,-3.424599894958127,0.6190079783222154,-0.015927644977959288,-0.015927644977959288,-0.0808696580271242,-0.04264952080808415,-1.0112777267813544,-2.10479311302976,0.5507218035422261,-0.015927644977959288,-0.015927644977959288,-2.1062988188298037,-0.042590145980389016,-0.8575098012143043
YDR289C,-6.390501335272901,0.767729037377876,-0.1370902156807574,-0.1370902156807574,0.7683608233584619,-0.012136258514331422,-0.39839447070921596,0.6728432808309737,0.6617834413166591,-0.1370902156807574,-0.1370902156807574,0.7210939591888215,-0.010752077236974245,-4.960398671867369
YPL119C,-39.58765467041681,0.9249455275947965,-0.10133227796697564,-0.10133227796697564,0.667604777440695,-0.03543279729491178,-12.902619953287152,0.6798128022378924,0.8094018251733193,-0.10133227796697564,-0.10133227796697564,0.7078560402746105,-0.03750594365633386,-7.3236829805391945
YIL114C,-79.960300086871,0.752681358881401,-0.12137892144150153,-0.12137892144150153,-0.46113062077459,-inf,-6.628290494732068,-271.25945269891616,0.6489757786168626,-0.12137892144150153,-0.12137892144150153,-0.9557387538793547,-14.724840548128626,-408.9750319951061
YER078C,-28.468353036986482,0.7652158214737732,-0.12434240639864336,-0.12434240639864336,0.7053072117050999,-0.02437240031874488,-10.18741837409743,0.7001556386369154,0.6274726528738929,-0.12434240639864336,-0.12434240639864336,0.6939909370437195,-0.024586269705213493,-0.6600581598334296
YOR233W,-119.89520324790865,0.7212860265941735,-0.03413910192705427,-0.03413910192705427,-0.024399310275638797,-0.023807260996628,-5.4781975926473825,0.34076155678414943,0.5842389071870495,-0.03413910192705427,-0.03413910192705427,0.6594197067430972,-0.023719388154725518,-38.43721101918766
YPL103C,-59.403487244879685,0.8108529467083222,-0.04617573062137148,-0.04617573062137148,0.697777164095263,-0.005880625696461417,-6.352141977204481,0.6525064902074962,0.6480845579290593,-0.04617573062137148,-0.04617573062137148,0.6578070264664744,-0.005348143479024348,-247.85708762966163
YBR140C,-0.04457354058663032,0.7656211728222804,-0.02573587794732468,-0.02573587794732468,0.7467266180319201,-0.002782063407677393,-0.9461260001206764,0.43208482845493357,0.5901999720532534,-0.02573587794732468,-0.02573587794732468,0.439422793827715,-0.0033182680930825548,-1.5040559421070103
YDL147W,-281.0654477732954,0.4818217797739721,-0.19434784881785694,-0.19360069995085705,0.08547568563948649,-0.5396253195794736,-0.6517612845525849,0.46312902318997307,0.495673083823989,-0.19434784881785694,-0.19434784881785694,0.47597693017952913,-0.5397793407537574,-38.48306471654067
YDL046W,-3.4120830502978228,-0.08141460071948625,0.11283181261898301,0.26413442447977387,-1.8057649768081534,-0.21909690905969703,-1.7668602934892883,-1.189844731255317,-0.1938874269157882,-0.5547894800159443,-0.37440792305438864,-0.3410286018405688,-0.21895299374608213,-11.866074103387147
YNL257C,-19.907180944200984,0.7440586008411164,-0.0591516349197565,-0.0591516349197565,0.6603520195699437,-6.231152940657237e+214,-5.601070438868093,0.6594448949575222,0.4315949193797445,-0.0591516349197565,-0.0591516349197565,0.6283051861142024,-0.00231825654390283,-4.1891660890055435
YER180C-A,-41.33148038859042,0.7396828747717681,-0.08159361961488365,-0.08159361961488365,-0.39442622240565095,-0.03817770820145916,-7.073180337654321,-4.0896900700033605,0.3242143136212198,-0.08159361961488365,-0.08159361961488365,-3.3048511875724786,-0.04136939531238837,-4316.47323654291
YPR166C,-243.8096575449893,0.39447705263357,-0.014676117071898531,-0.014676117071898531,0.4419366688739551,-0.03543711904078317,-1.5121275063984023,-2.1827525051905274,0.12015714397305521,-0.014676117071898531,-0.014676117071898531,0.1247672164459297,-0.03594500979172266,-95.96756881053649
YGL187C,-9.913812051172155,0.5880923098177073,-0.013050099600801612,-0.013050099600801612,-0.7671470810134375,-0.016134309100081845,-14.872482595592434,-69.03367620532904,0.5504500172169529,-0.013050099600801612,-0.013050099600801612,-0.6893308341105577,-0.015483343890115409,-133.80049303791358
YOR369C,-47.83429004690909,0.7077745894856265,0.07430177868335186,0.1066629347494491,0.5571980466113307,-0.15570050051305695,-1.6440341091903803,-1.9425507587612914,0.6612404820718362,-0.023251311227728166,-0.012971116337526789,0.10179232556302953,-1.902990799872364e+303,-0.47850229511533926
YJL014W,-166.12689006739075,0.49928877754001033,-0.0014919510371380618,-0.0014919510371380618,0.19804518893904166,-0.05760952023305532,-13.497928740393558,0.6032890086098466,0.3963173248874644,-0.0014919510371380618,-0.0014919510371380618,0.5494576417997479,-0.057158954712366095,-57.49581561497478
YPR069C,-11.645491411328637,0.4323817024638231,-0.006162029838653105,-0.006162029838653105,0.07320817553196313,-0.016025901000000564,-1.8785589116069685,-4.3621930924230155,0.12514793134947866,-0.006162029838653105,-0.006162029838653105,-4.73681797599721,-0.016006559715409097,-3.357081369949526
YPR057W,-109.2893589462418,0.7657978596128437,-0.047933386344425344,-0.047933386344425344,0.7209673460538865,-0.1088027011992112,-2.089315698633909,0.7446808503905376,0.5572471203299347,-0.047933386344425344,-0.047933386344425344,0.6759538859155021,-0.11039352150867554,-0.7232064493530144
YLR197W,-12.89876275090836,0.38650033378505155,-0.1398809259998468,-0.1398809259998468,0.18734342744528032,-0.12437664956861849,-12.232551423912858,-0.07051608640442386,0.4952012330066431,-0.1398809259998468,-0.1398809259998468,0.31487074844381835,-0.1243622667091826,-3.950162927221154
YDR151C,-134.154145794245,0.39154149050289033,-0.02961079201037564,-0.02961079201037564,-0.24927726864254995,-8.405427984651371e+204,-0.759413458039943,-2.7378426905675024,0.36771490759398473,-0.02961079201037564,-0.02961079201037564,-0.125506060172899,-0.0263339497502868,-3.512716569897429
YIR019C,-191.42818865668653,0.32685466974992494,-0.12194169263705978,-0.28135327151188116,0.4598797255906537,-0.3362699340908024,-15.075761758149671,-9.229171156648006,0.1841468545653815,-0.19259989106084108,-0.24472440938391604,-0.7272651488639579,-0.3360317808087665,-5.894285119316688
YML007W,-105.57743890747734,0.46353035737355996,-0.009734687738914838,-0.009734687738914838,0.1219192460396864,-0.08896418843213438,-2.8563190917974968,-1.2505824348350623,0.6346138933677674,-0.009734687738914838,-0.009734687738914838,0.4586443370691906,-0.08901292064084054,-5.691304315162157
YBL075C,0.559916255770387,0.20227381069946804,-0.44209011591930536,-0.44209011591930536,0.19327052847888804,-0.6649084384267081,-0.039409758602572564,-23.231828432727777,-0.05790059372374956,-0.44209011591930536,-0.44209011591930536,-2.6557346745613213,-0.6648136008659895,-178.3088149196392
YLR459W,-71.88156443794115,0.5013092859037784,-0.11977504491070645,-0.11977504491070645,0.28146969298124824,-0.009054472158398053,-11.883418061450987,0.016610447338211376,0.6311119359555405,-0.11977504491070645,-0.11977504491070645,0.668351073165014,-0.008914914730634882,-11.671012317130636
YBR250W,-22.638036635948815,-0.028777406020463303,-0.20257327740981745,-0.20257327740981745,-7.949121147599948,-0.2523005500101252,-2.0668198163596045,-13.893203476343617,-0.06355930110272401,-0.20257327740981745,-0.20257327740981745,-12.36180721163471,-0.25226224916800954,-14.363850249330541
YOR122C,-98.52217425708886,0.4969132698115857,-0.02959993913383485,-0.02959993913383485,-0.3838834392031598,-0.005794837145180365,-0.18081797559642188,0.5771970878631856,0.36012434275136085,-0.02959993913383485,-0.02959993913383485,0.5327440330707425,-0.005767780199074757,-26.558767075584438
YPR058W,-481.3311481089302,0.4375490149227007,-0.0411047146009329,-0.0411047146009329,0.5325830560039448,-0.004366467826063758,-10.181763608023894,-0.254308333866049,0.41556410801138266,-0.0411047146009329,-0.0411047146009329,0.32334257564858127,-0.0044696407610063105,-175.83918235196023
YFL014W,-740.034914772022,0.5105790536926489,0.26841680628223097,0.26436760490942746,0.47732435461660905,-0.380979095675241,-33.17708265532494,-109.8559516927782,0.41862228166907034,0.021608641952588714,0.039200801006029296,-0.8625396653864308,-0.3790197544948204,-352.5151269184363
YMR213W,-51.931189243277025,0.8513979611375667,-0.015765626453688952,-0.015765626453688952,0.845149514384352,-0.05556948624609315,-2.126314978339865,0.7767947666968036,0.6999194938637139,-0.015765626453688952,-0.015765626453688952,0.8390682729250991,-0.05458777730819553,-81.30788537961158
YMR048W,-228.46785489203899,0.7577839769798641,-0.00311438631468941,-0.00311438631468941,0.5452244679639416,-0.05056553411393283,-0.06593706718668768,-0.7678594817887423,0.6360353840952642,-0.00311438631468941,-0.00311438631468941,0.19936444150106436,-0.05088080719876564,-7.953600293781557
YGL085W,-7.075459318170582,0.8455249456596499,-0.14851611196197623,-0.14851611196197623,0.5429712781132785,-0.06336022440273759,-6.555207412915278,0.8688491277589285,0.6800899592239771,-0.14851611196197623,-0.14851611196197623,0.8220322525982877,-2.9912166073969853e+224,-1.6824855154710887
YDR159W,-49.28148826911297,0.7783326092460194,-0.053461441706445845,-0.053461441706445845,0.6700669205633489,-0.0028850778672240285,-7.115859132320454,0.46657077112778456,0.5831623127387637,-0.053461441706445845,-0.053461441706445845,0.5839890054589939,-0.0028062303240545816,-7.8753082147886
YNL047C,-108.69971509070652,0.8090177900136093,-0.03623564464797391,-0.03623564464797391,0.794562463615499,-0.020557470882540008,-5.936301905218672,-0.10229010606496658,0.6044730640997054,-0.03623564464797391,-0.03623564464797391,-0.07819582782636814,-0.01839344752831029,-1480.3010874974432
YGL206C,0.6255673537293582,0.8575696398507713,-0.0027073026460739946,-0.0027073026460739946,0.8828274618318415,-0.06377939226028051,-0.30024817824774064,-12.709709882529532,0.8019525799745494,-0.0027073026460739946,-0.0027073026460739946,-5.509864422218355,-0.06377579382402687,-2.9397125092600804
YLR153C,-354.74906122745676,0.4451059585483911,-0.3584657881936848,-0.3584657881936848,0.2531976704724809,-0.24656213644717462,-6.969561549217272,-0.6276952614029496,0.4519169927533051,-0.3584657881936848,-0.3584657881936848,0.5730476680148153,-0.24660755962603687,-6.336125316322692
YCL044C,-1.4685797938001817,0.7571610571780711,-0.23036215043209585,-0.23036215043209585,0.41199306341224695,-0.08057838573654186,-8.463375466537913,-0.32727691175587337,0.6184518399653691,-0.23036215043209585,-0.23036215043209585,0.47750745239974635,-0.08062734468668253,-2.443047876106767
YOR184W,-25.218971510091002,0.7261182947840648,-0.003655444224419213,-0.003655444224419213,0.39277939849229127,-0.01570898400450038,-1.0701572279177491,0.6723307967290444,0.5776710394061697,-0.003655444224419213,-0.003655444224419213,0.2664675423430728,-0.015777781642261512,-1.3995536826260269
YFL034C-B,-55.70557299559781,0.8327995063573678,-0.00259196923520455,-0.00259196923520455,0.8313253081301931,-0.04700070142375168,-3.1178425082333767,0.5252466630637187,0.7493673779398301,-0.00259196923520455,-0.00259196923520455,0.7921945509979962,-0.04672194142223507,-33.03049711567605
YKR056W,-29.02200504989905,0.5526490478549371,-0.009499994605782325,-0.009499994605782325,0.5669250587780759,-0.08109851290410108,-0.26434229659543296,0.05304326516354951,0.492211433204763,-0.009499994605782325,-0.009499994605782325,0.47761275858755736,-0.08178907975914185,-0.30466727831049023
YLR263W,-319.7233749082377,0.8398917043729363,-0.0695621219636553,-0.0695621219636553,0.4064987823260954,-0.11702970002944157,-14.807774423882734,-2.2861090804457915,0.7727054350234237,-0.0695621219636553,-0.0695621219636553,0.38860491292409893,-0.11614299494671165,-56.75703018180996
YGR083C,-1.933597453346367,0.5849375943494248,-0.06394218741682334,-0.06394218741682334,0.5426996841973384,-0.08921786159262446,-1.688025195268494,0.558671631687462,0.5051182807529091,-0.06394218741682334,-0.06394218741682334,0.5387080682300642,-0.08878865188072682,-7.375132887522668
YGL161C,-344.10629459678455,-0.680108141414882,-0.0017654476201005576,-0.0017654476201005576,-2.5143507784944537,-0.0155858649217544,-3.1840025175212068,-0.45160225933338993,-0.09668685682845002,-0.0017654476201005576,-0.0017654476201005576,-0.13957802033018685,-0.01661600526668683,-23.382430265082668
YJL083W,-83.50574726117135,0.8070920076659318,-0.019918960476227765,-0.019918960476227765,0.7635185562415717,-0.00031666355436987814,-0.7397953224830311,0.6235873068147701,0.6722357067004344,-0.019918960476227765,-0.019918960476227765,0.7054089990465844,-0.00028236298350070577,-4681.407017485072
YDR448W,-59.883768524531,0.78848564803644,-0.03751190334310106,-0.03751190334310106,0.6707529936404584,-2.3384790352309553e+199,-4.970340694534679,0.577416971186451,0.7014146894563702,-0.03751190334310106,-0.03751190334310106,0.6319021168207212,-0.00553362812472602,-21.61784621376969
YFR041C,-0.4873137972120707,0.8048923486751552,-0.029208646978370112,-0.029208646978370112,0.6692799037139467,-0.001288525267396201,-0.8069325298953742,0.32289428964585476,0.7412125146684624,-0.029208646978370112,-0.029208646978370112,0.7734723199061351,-0.0013453733398143264,-5.48959112048425
YDL132W,-333.64076425854415,0.5170380465358411,-0.16421556172169538,-0.16421556172169538,0.05788783514486351,-0.11067177041656362,-2.7235020154092253,-0.8871834260633868,0.3866288582038657,-0.16421556172169538,-0.16421556172169538,-0.15242307823803403,-0.10937398832900969,-11452.416923134053
YHL007C,-133.2107109013303,0.6447645981145844,-0.007306688614286294,-0.007306688614286294,0.652502524663982,-0.10479199021963814,-4.59923199055593,0.6573718950250185,0.6197440737495137,-0.007306688614286294,-0.007306688614286294,0.6782503556979047,-0.1023717422897008,-19.001315200231737
YIL070C,-130.62030395212838,0.46222720433710673,-0.028571629830368872,-0.028571629830368872,0.6633612734729009,-0.00016716137131500552,-5.462752412863368,-90.41487173673504,0.3466334888858257,-0.028571629830368872,-0.028571629830368872,-1.817713459782759,-0.0001790194210293805,-32.64969272333684
YKR037C,-299.80227539006586,0.8516922671828,-0.01509177729822131,-0.01509177729822131,0.6297189543421593,-0.000837353388016604,-5.246221020473314,0.842582774616693,0.75411842813072,-0.01509177729822131,-0.01509177729822131,0.831279067573507,-0.0008003698482217381,-17.2776043262087
YPR013C,-20.502692887570532,0.8617538969359706,-0.024987322765042563,-0.024987322765042563,0.8615675939107297,-0.008666591264448575,-13.525282449463734,-0.6361776768573537,0.7573043825018408,-0.024987322765042563,-0.024987322765042563,0.7863284102143083,-0.008689033378998845,-20.613467779156814
YPR018W,-7.208540562011416,0.7265033345635974,-0.03496063205772826,-0.03496063205772826,0.3915669400148153,-0.03846450491465081,-0.22000258272249162,0.7570419592737679,0.5441890116424546,-0.03496063205772826,-0.03496063205772826,0.7748182308397764,-0.0387759897270159,-0.09569024727707065
YAL054C,-74.61788006237357,0.6604900521650088,0.1962882618962083,0.3616954866045925,-0.25742774040103034,-0.06229163325200138,-8.763247919450961,-8.263814707308065,0.6607900414877684,0.039851211762920835,0.16123600328643695,-1.8471294512312468,-0.062332039428896424,-7.25971227259938
YOL088C,-70.68533763581826,0.6672235314784869,-0.11287208356716483,-0.11287208356716483,0.3006871536305805,-0.005774631871027891,-1.3349470893271422,0.42707159512009485,0.5639266072455686,-0.11287208356716483,-0.11287208356716483,0.566253934179819,-0.005267578397452732,-31.892515405058234
YDL078C,-788.8694199543404,0.3331500325191108,-4.650738620770589e-05,-4.650738620770589e-05,-0.7554160918918518,-0.037617389427804904,-8.858783952243478,-2.988545318471474,0.367658003685141,-4.650738620770589e-05,-4.650738620770589e-05,0.0631361664772695,-0.03760174268984917,-7.741391652753096
YDR143C,-76.6489004917,0.7321831348992204,-0.10890408019633879,-0.10890408019633879,0.7184445143073419,-0.02700126093776789,-1.681547414161658,0.5685254159458546,0.5981352655935176,-0.10890408019633879,-0.10890408019633879,0.6849942320610531,-0.027011795774420033,-27.36281589239267
YGR163W,-31.590240329026813,0.8483630388377179,-0.23308224891509965,-0.23308224891509965,0.777605238097108,-0.1122378629454559,-2.154682838460853,0.7421582002853944,0.6237166707695249,-0.23308224891509965,-0.23308224891509965,0.7410959871296874,-0.11371993342067044,-25.635283315281225
YOR038C,-19.393939006158277,0.8053307369038598,-0.01436487846357637,-0.01436487846357637,0.7168487944212696,-0.016377407675617794,-3.911128261109085,0.5415533570665854,0.7702236259466072,-0.01436487846357637,-0.01436487846357637,0.7757903348941632,-0.015984854430870055,-1.9523270277630762
YDR324C,-29.345281244694252,0.13967585373311975,-0.04546460391740137,-0.04546460391740137,-0.4882126068507029,-0.10799680530122946,-0.29892035811429296,0.22519986423812965,0.2354123247702189,-0.04546460391740137,-0.04546460391740137,0.1976899087699654,-0.10882939273877379,-7.213959665887648
YMR263W,-1.4852334667936207,0.7565596481875595,-0.0030742342350726926,-0.0030742342350726926,0.6392066808948251,-0.0015347285046900527,-2.515720518742778,0.6417268071582184,0.6541439168534714,-0.0030742342350726926,-0.0030742342350726926,0.6650565810825682,-0.0014054975676125459,-1.7015413710410372
YIL120W,-66.6533929366543,0.7770307864981618,-0.0790546295457828,-0.0790546295457828,0.643405954681268,-0.08122483545717363,-5.411966685290129,0.3902961102074224,0.7295835457171395,-0.0790546295457828,-0.0790546295457828,0.7054208361387357,-0.0814479154503609,-0.4821799806209466
YGR254W,-65.77629450187646,0.5697934253537182,-0.0009310784509539705,0.01550022130139228,0.30163809201414116,-0.19909857007796972,-2.6346907159591355,-78.24038766481728,0.5472996256589742,-0.00606386552530469,-0.00606386552530469,-13.164486995379507,-0.19912615736507266,-82.53654144907293
YCR097W,-8.107383759648718,0.5580699887932558,-0.004394480106521659,-0.004394480106521659,0.5392539694871852,-0.0026584607335904398,-6.498340472749971,-1.1870499145707076,0.48181867859845073,-0.004394480106521659,-0.004394480106521659,0.484479094250881,-0.002588049451510699,-5.190676232629895
YDR236C,-34.20582103006079,0.5608910060894047,-0.08393985009205607,-0.08393985009205607,0.341127998774719,-0.0314993058803823,-8.741491770018843,0.2514610375438959,0.37431592759506715,-0.08393985009205607,-0.08393985009205607,0.30573599316918665,-0.030198238043356307,-145.87383544444992
YGR142W,-58.15939223416862,0.21678417235898018,-0.01248791561796625,-0.01248791561796625,-7.408433859693533,-0.07374400566219919,-9.176239939445466,-2.639822368130618,0.3659192122172257,-0.01248791561796625,-0.01248791561796625,-1.827213239385074,-0.07376252045359033,-2.2172906747397683
