,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score,rf_rmse,linear_rmse,gs_rf_rmse,gs_linear_rmse,rf_with_linear_top_features_rmse,linear_with_rf_top_features_rmse,rf_with_top_features_score,linear_with_top_features_score,rf_with_top_features_rmse,linear_with_top_features_rmse,rf_top_feature_num,linear_top_feature_num,rf_top_features_gs_overlap,linear_top_features_gs_overlap,rf_linear_top_features_overlap,gs_edge_num,test_var,test_std
YDL159W,0.788196597041777,0.8372228380794228,0.7903373599741116,0.7761500203071532,0.7754966047933406,0.6683957578116106,0.02555430639254447,0.022402390692285928,0.02542483574651885,0.02627097314932623,0.026309287543979536,0.0319747877131556,0.7882648172895705,0.5909529347668562,0.025550190638288086,0.03551274733294303,6.0,10.0,1.0,2.0,1.0,23.0,0.003137244738896817,0.0560111126375545
YHR163W,0.9224487019795015,0.8873421956636225,0.8672107455500637,0.6886369258833973,0.916673914322396,0.789679590974883,0.04411947416467403,0.053176093994046984,0.05773208712248986,0.08840347673201164,0.04573264105005777,0.07265683922451416,0.8808309615156888,0.8396284526294129,0.054691207202419,0.06344529950000251,6.0,8.0,2.0,1.0,2.0,37.0,0.02554022518216063,0.159813094526577
YIL090W,0.5000313547906885,0.4419186032891269,0.5244512984323738,0.37806295965163983,0.5658910460919955,0.4251554043354149,0.029751472444143372,0.031433001470484265,0.029015802069248496,0.0331825907837182,0.027722759141091333,0.03190158832105021,0.46457588844940645,0.4190556903845397,0.030788323581686594,0.03207039662348281,7.0,9.0,1.0,2.0,2.0,29.0,0.001801471093374904,0.042443740332054905
YLR306W,0.7519617857916345,0.7917430622548348,0.7818915096195902,0.7052185721122711,0.7409136930484896,0.6740345042842599,0.029183499050720364,0.026741009786795528,0.027366190750110087,0.03181472128871959,0.0298263626598397,0.03345521918402837,0.7754490083062191,0.5766897257966292,0.02776742148758256,0.038124790738155126,7.0,10.0,1.0,2.0,1.0,31.0,0.003493890304933942,0.05910913892905176
YLR248W,0.7412501080494156,0.35582816647437243,0.7566194796059984,0.2785665576554027,0.7204883154014033,0.46699225631221963,0.05366623045048736,0.08467629911145229,0.052047983753366375,0.08961054896283246,0.055777749371218995,0.07702430033332631,0.7564150178019347,0.24488601495270368,0.05206984168709028,0.09167844945490725,7.0,8.0,2.0,3.0,1.0,37.0,0.011325963123579294,0.10642350832207748
YOR330C,0.6870542606762526,0.7940390243399085,0.7482132159083734,0.6771669374077163,0.6472095162571695,0.7143066532941833,0.028885460964344186,0.02343350496800291,0.025909632107222344,0.02933822156306446,0.030669253972118525,0.02759909518375687,0.7076083310750678,0.26817778207133414,0.027920762733697476,0.044172052147655724,7.0,9.0,3.0,2.0,2.0,23.0,0.002712955685516045,0.05208604117722948
YPR171W,0.6580231391827362,0.6889813907276887,0.5337771676334537,0.4148774206306671,0.5092721388457186,0.4490154712909258,0.027258041148788017,0.0259949789242775,0.03182680559266907,0.035654940074278496,0.03265251518020641,0.03459919419156471,0.5387924401800024,0.4806764690528833,0.031655158382561284,0.03359040829340876,7.0,9.0,1.0,2.0,1.0,19.0,0.0022107808912689075,0.047018941834848935
YOR360C,0.6612656895196523,0.25902478540499907,0.6872099722444351,0.30395021228821484,0.5352723495244731,-0.05208678280558354,0.02233572848257842,0.03303485218372374,0.021463323755839654,0.03201774046728734,0.026161930269090646,0.039363735921764224,0.36933374563955557,-0.09499901316091575,0.03047686729355555,0.040158491538136096,7.0,8.0,1.0,2.0,1.0,28.0,0.0014986292072340088,0.03871213255859213
YDR003W,0.6695954372936268,0.347050851387139,0.6158513063251723,0.4030154663496692,0.6733532836746735,0.4177027364512903,0.030493126993436877,0.042866559130938675,0.03287975893557953,0.040988354561818235,0.03031922477902773,0.04048100808150251,0.6015985485251598,0.3480313505181588,0.03348415937847479,0.042834361819160754,7.0,9.0,0.0,2.0,2.0,24.0,0.0028635912501705375,0.05351253358018603
YKL128C,0.836321184482594,0.7864308439715118,0.7925925585078822,0.5220843562483807,0.8422729501649105,0.5122760065706815,0.02551591625198733,0.029146351424392713,0.028722821440449773,0.04360040813048259,0.02504770971011317,0.044045545374811146,0.7773566576614953,0.5918983172994845,0.02975909965858285,0.04029017224104167,6.0,10.0,2.0,3.0,0.0,30.0,0.004047464054052852,0.06361968291380311
YKL055C,0.8195200432535463,0.8325290074176467,0.7928630551765085,0.7386325819472868,0.7726378900604522,0.6649705526453331,0.027488587406893007,0.026479375041831985,0.02944873993761886,0.03307985958786412,0.030852970156077474,0.03745238025221194,0.7857531257653003,0.635490151844582,0.029949886498088187,0.03906542620327641,7.0,10.0,0.0,2.0,1.0,24.0,0.004260190358423003,0.06527013373988905
YMR214W,0.6992261328903816,0.6776322075267562,0.6422244172156195,0.4672692957019261,0.6233178948918949,0.5767230423161455,0.03277804019662681,0.033934289165118536,0.035749360928484256,0.04362312743316214,0.036681782215072394,0.038884386135055446,0.6719832015650413,0.549042215025364,0.034230321358368974,0.040135703339794035,8.0,8.0,3.0,3.0,2.0,33.0,0.0036347873271899605,0.06028919743361957
YER144C,0.8275697173040572,0.7636231544993474,0.7997392138552011,0.6773936207383887,0.815602860796772,0.6499966396222878,0.029228710258943993,0.03422199695909993,0.031499295483174594,0.039979684037687514,0.030225950832423066,0.04164271043719081,0.7944506018750649,0.6369822817925327,0.031912511682014734,0.042409855565205476,6.0,9.0,1.0,3.0,2.0,35.0,0.005041489906443291,0.07100344996155673
YGR055W,0.7514712312740233,0.786586049176796,0.7457393623613534,0.3351209009931806,0.7365746688057397,0.5887353235464206,0.3148653476558212,0.29177490476222745,0.3184755519723345,0.5150007642064497,0.32416438650140006,0.4050393690574436,0.3880144638723687,0.8638289793689488,0.4940911921892052,0.2330659767936066,5.0,8.0,2.0,2.0,3.0,55.0,0.405906685172025,0.6371080639671931
YDR364C,0.801912242967181,0.8309407833443931,0.7574989701450314,0.5499681059681382,0.8003372248282261,0.5590847989520127,0.022597726202668308,0.0208763875873006,0.025003034422227483,0.034061013930208196,0.02268738686724665,0.0337142467529643,0.8068078030096659,0.6276871804394206,0.022316738050724996,0.030980606831559985,7.0,10.0,1.0,1.0,2.0,13.0,0.002623161249730188,0.051216806321071874
YJL092W,0.7355922157105317,0.804252649300725,0.7268911156349935,0.5377872386497218,0.7447426160866089,0.6548248700616613,0.026839483223404473,0.02309324576953811,0.027277523914381936,0.03548607752788295,0.026370975062888883,0.030665975164043853,0.7592285606145515,0.5505870882361827,0.025611765432241244,0.03499127794050542,6.0,9.0,2.0,2.0,2.0,27.0,0.0027722168575969393,0.0526518457188059
YMR268C,0.8164139708058117,0.8434904892255579,0.7634500913990259,0.6562480134098504,0.7684171849433289,0.674321637455943,0.027725694385653723,0.025599588510087656,0.031471975886289395,0.0379389428987594,0.0311397973474206,0.036928109118938464,0.7784002899654878,0.6050578827601871,0.030461214260893134,0.04066580207421038,7.0,10.0,2.0,2.0,1.0,13.0,0.00426067465695712,0.06527384358958127
YNL110C,0.5716930619680093,0.29742196272704413,0.45897259895469333,0.25662015284465745,0.25916674615666857,0.023661320494608784,0.05613885347630559,0.07190072488033415,0.06309509732518762,0.07395905879977924,0.0738322694981079,0.08475907950746925,0.2846937944195608,-0.334011351045407,0.07254909185044543,0.09907537995898096,9.0,9.0,3.0,2.0,1.0,42.0,0.007487297780839843,0.08652917300448354
YEL001C,0.8051703299837937,0.8019412450792662,0.7973648857455551,0.5998816618037655,0.8288530098542394,0.522850886159621,0.04599039924905821,0.04636995287870769,0.04690260723715791,0.06590735160545196,0.043104664108604925,0.07197251735063939,0.8117447384788531,0.45913213448702717,0.04520778135167713,0.07662759973910419,7.0,10.0,2.0,3.0,3.0,27.0,0.011046695996531217,0.10510326349134558
YNR059W,0.7436090250259306,0.7551855459575956,0.7459064830659902,0.5933098918681348,0.7227153584717927,0.524666923880732,0.03155732314811971,0.03083665896620991,0.03141561618084034,0.03974482551792612,0.03281796879385594,0.04296826403025952,0.7913064473473819,0.4758180889773653,0.028471038344592296,0.04512215208909226,7.0,10.0,2.0,1.0,1.0,29.0,0.003952307423948988,0.06286737964913909
YOR122C,0.45842721461860725,0.4969132698115831,0.42632298166415206,0.36012434275136107,0.4438764656833908,0.3606211262792468,0.2173372349505913,0.2094725658024807,0.22368633167694604,0.23624004440453547,0.22023754552643698,0.23614832115402482,0.49646650520488533,0.3259545424206385,0.20956555589258782,0.24246570216261706,9.0,9.0,2.0,0.0,0.0,21.0,0.08874922727718328,0.2979080852833358
YGR094W,0.9396622156534731,0.8282921573767005,0.8599186193632704,0.6827993044380566,0.9245236744820161,0.6161238338199039,0.07954938141289124,0.13419526536478812,0.12120829281739455,0.18239343107975065,0.08897080131382058,0.20064932451485434,0.8597041979188295,0.7161719711104699,0.1213010236256242,0.172532044290626,5.0,8.0,1.0,2.0,1.0,23.0,0.10671793011280048,0.32667710374741676
YMR093W,0.7464079715693178,0.6717507067438142,0.7062606122530475,0.6106095439246285,0.7242514096754769,0.21927056223794017,0.027002326606173358,0.030720995665183812,0.029061262670602717,0.03346000785570322,0.028157237086714786,0.04737875721949332,0.5562214936213181,0.5759184588299575,0.0357204169223801,0.03491870041047432,8.0,8.0,2.0,3.0,3.0,44.0,0.002925633446248687,0.05408912502757543
YJL024C,0.7911443860355838,0.7936381606456401,0.7966351122011857,0.7033254498060295,0.7888576759724593,0.4910314008783465,0.02381434370780949,0.02367174292820927,0.023499224289385893,0.028382829412193507,0.023944357574901338,0.037175860975034516,0.7412716751216553,0.6357819523662264,0.026505593248654893,0.03144823468065658,7.0,9.0,0.0,1.0,0.0,22.0,0.002763021213571028,0.05256444819049305
YFR029W,0.8177846416382331,0.8250231598591724,0.796193722948045,0.7265756328047225,0.7498571310787365,0.7265675751944822,0.026522514145838217,0.025990371347352596,0.02804987807528649,0.032489333923730886,0.031075366775495845,0.03248981263830884,0.8198380762840078,0.591813457189746,0.026372645994973132,0.03969643822535751,7.0,11.0,1.0,3.0,0.0,30.0,0.003928235696423616,0.0626756387795419
YIL094C,0.674388490801467,0.6828328325048009,0.585362772485876,0.4178440421624706,0.6816562388111933,0.30014377457943164,0.06396745847816215,0.06313255040107632,0.0721844028730888,0.08553205282238982,0.06324954327650996,0.09378073611702668,0.5880071148577929,0.42945241527452604,0.0719538572651024,0.0846749907535493,9.0,9.0,2.0,3.0,2.0,39.0,0.012787085893881807,0.11307999776212328
YLR328W,0.779562165330377,0.7280350972364004,0.7265502812057596,0.5714554156549974,0.7464753103387771,0.5411864538024712,0.0246973939630158,0.02743244342108543,0.027507226393872958,0.03443547411992282,0.026486110780385853,0.03563084953007352,0.7005041513085712,0.47621020937160163,0.0287874677747517,0.03807032426099271,6.0,9.0,2.0,3.0,1.0,54.0,0.00281558900440893,0.053062124009588325
YNL071W,0.6740306373750278,0.7352011747836624,0.6073779522196885,0.3474861404225832,0.6420381970774349,0.30873177179784683,0.09423995378192797,0.08493852203407871,0.10342702071807387,0.13333419496933424,0.09875634682072396,0.13723660665230797,0.5796325067498387,0.3795851936981839,0.10701908543987357,0.13001329041787332,7.0,9.0,2.0,2.0,1.0,26.0,0.02772339951384504,0.16650345195774482
YDR246W,0.7213772345550891,0.6924136220721961,0.6759432619914455,0.7061389672079449,0.7403084511477322,0.5596609119260605,0.05084984215158297,0.05342750072435598,0.054839291834603884,0.05222185688014344,0.04909194264965603,0.06392561711314933,0.7978221889302757,0.7176483098301633,0.04331597107235473,0.05118898353260725,7.0,9.0,2.0,0.0,0.0,25.0,0.009443125415960766,0.09717574499822867
YHL006C,0.7982398217381755,0.8306238870296715,0.8371218914724763,0.8181670287979226,0.813087950399894,0.6907240999315014,0.02848799879175188,0.026101790330522165,0.02559620468487792,0.02704459819239027,0.027419710533129586,0.03527095797931766,0.7731016743532133,0.6219698728289119,0.030210635520572175,0.03899486507295416,6.0,10.0,1.0,3.0,1.0,28.0,0.004092998348791039,0.06397654530209519
YBR210W,0.7120583677242613,0.5889648640102484,0.7048556412073663,0.5818551773968985,0.6941248220522921,0.41851526579205234,0.02593712429081007,0.030989107311922358,0.02625952315258704,0.031255968026834086,0.02673263136074048,0.03685859282690696,0.7279829123054744,0.5851191485638593,0.025209700454883664,0.03113373950828713,7.0,9.0,3.0,4.0,2.0,36.0,0.0023773456073389533,0.048758031208601456
YHR014W,0.7116592734503164,0.7765104575919838,0.6738925316191124,0.6141995453731616,0.6956951152558093,0.5755794794232896,0.09539209768272534,0.08398234711407623,0.10144713285950446,0.11034197990646341,0.0979972450479902,0.11573310147203589,0.592339493449995,0.6349135636196819,0.11342498349691595,0.10733892810384738,7.0,9.0,0.0,1.0,5.0,24.0,0.03211233957103741,0.17919916174758577
YPL096C-A,0.8070800878091698,0.7310258292342043,0.7826569110035538,0.293504529850917,0.7946581692198902,0.6091839673383339,0.02639221867462509,0.03116324412041374,0.028013043182211286,0.05050589412030141,0.027228648653969893,0.03756414938668517,0.8383341632846295,0.6952756101858926,0.024159976098842576,0.03316965704436939,7.0,10.0,0.0,2.0,0.0,3.0,0.0036739046790924107,0.06061274353708476
