,Rep3@30min,Rep3@60min,Rep3@90min,Rep3@120min,Rep3@150min,Rep3@180min,Rep3@195min,Rep3@210min,Rep1@30min,Rep1@60min,Rep1@90min,Rep1@120min,Rep1@150min,Rep1@180min,Rep1@195min,Rep1@210min,Rep2@30min,Rep2@60min,Rep2@90min,Rep2@120min,Rep2@150min,Rep2@180min,Rep2@195min,Rep2@210min,Rep3@225min,Rep3@240min,Rep1@225min,Rep1@240min,Rep2@225min,Rep2@240min
rsbU,7.74783689170041,7.81086410443451,7.67554542996699,7.78265464296077,7.71884055186164,7.27594833696999,6.98554092716204,6.93545669442561,7.34856847256686,7.05990451785002,7.41178988493847,7.68853078849961,7.6207803558456,7.71836228766698,7.3577067891253,7.42657048712281,7.4903799575382,7.44999850236066,7.34680335697934,7.63350556745059,7.82685461299115,7.30863951232222,7.6593321150637,7.18013416281039,6.31411585886284,6.55192925972144,6.88365557724598,6.67193678339091,6.70231262994589,6.62522866487927
xynC,4.755136718623,3.73943085164316,3.50938796999126,3.22928119059084,3.42369412883863,3.59146705094006,3.30788789539254,3.51389594104144,4.26097999141489,4.08781512211868,3.69144787138523,3.27724253782719,3.07161665107668,3.20957063320117,3.04783423046195,2.86422441741124,4.36498241990599,4.03477841465754,3.8945234452957,3.36295384905083,3.21393344580036,3.38286247783941,3.09746105240804,3.6232180060757,4.16182937374878,3.93115046199557,3.46504761987189,3.56050505271786,3.40939341138072,3.76323638083545
araA,1.70286856134359,2.26427245693595,2.50925498433195,3.08305951460922,2.5491779609381,2.69499235379983,2.90921470570136,3.09625744400547,2.53845639171315,2.11035316763641,2.64693709405947,3.2714297489366,2.917606039002,3.26061359327248,2.87757895048324,3.51141398655358,2.19216109870428,2.39221756777755,2.72355274987719,2.98804459067166,3.65892170732514,2.87214171632859,3.28805801026976,3.03746218921285,2.85846637964274,1.13969308138115,3.20471910666242,2.11087563079299,3.19289512603157,1.74581022896619
yjbB,2.27080856816387,1.75110861590717,1.61286173571944,1.57584799549439,1.67897255248528,1.69592462232428,1.97287661009335,2.11944986686802,1.5110015959258,1.2622276000779,1.34093288892339,0.982748650308292,1.17851925136896,1.58694875573416,1.49430291342088,1.81000716089781,1.83892826571455,1.80346267345111,1.67008492351082,1.21015649442408,1.6473676585136,2.03360231599879,1.33046952776184,1.85937741764389,2.55329500928137,2.08587966783878,1.90691834200437,2.29943774940928,2.37023778363974,2.81232814548547
ykkD,4.21532645050507,4.15246800306788,4.03579646800234,3.79675911558728,4.17373876445708,4.77587814929895,4.98544970002072,4.771629664684,3.62197042113681,3.20684325616629,3.47602690840511,3.70139717583093,3.96570604373133,4.24758404801388,4.05838152509913,4.23777759930387,3.49260925584582,3.72269371230237,3.76640664228269,3.7767601288296,3.79580689051067,4.53017793767004,4.06340555009449,4.56436795933094,5.02791026302318,5.20275123314813,4.48881416989297,4.34357448247802,4.48489239162555,4.97896445943155
lipA,9.22781145807969,9.08544734958829,8.83400047210263,8.75346199391837,8.90852048832178,8.57122724818652,8.65760584262064,8.84884764596672,9.71557328979076,9.50981845229642,9.22324054572212,9.18094652563869,9.04073363365474,8.89708216772372,9.13807912786813,8.98006630085729,9.74329865293987,9.5900944108274,9.03560381460242,9.12266569990638,8.79101667242588,8.84259657636675,8.81272179912521,9.06074449488392,8.70897774400459,8.81014760457863,8.8525526896021,9.39911857858229,8.92610467627132,8.87695420167431
rpsJ,11.0399412144024,11.2670084209682,11.6637529268326,11.8091143921581,11.655260937892,11.9765103725699,12.0482021083063,11.9247591477526,11.0785744743329,10.7721372112084,11.2235979759622,11.4433542711213,11.3951091390278,11.7693865497322,11.1811998812363,11.4403958816609,10.9379184961928,10.9067480903923,11.2857397897775,11.3508230631523,11.7219236223403,11.9375391999033,11.7540408127799,11.7765512580335,11.6983526581178,11.6719469597534,11.4951233376345,10.6183505541166,11.7738362639529,11.6516760959737
glsA,-0.466912381243998,-1.27024035050608,-0.558797169830353,-0.159780506358395,0.112622104779691,0.300422101252734,-0.38480162267982,0.743615628168067,-0.189323556657467,-0.48719873401258,-0.50509073099718,-0.176769530502342,-0.161551174418004,-0.764214394846962,-1.28729070820884,-0.543644140633246,-0.0503203009984466,-0.661805173010849,-1.17065002417028,-0.725621223900399,-0.232618728403552,-0.111410594304617,0.316781911403987,0.0618780693157286,0.598564656448153,-0.526911144284814,0.482895696442734,-0.51295802052406,0.161126422510513,0.252115789834377
dat,6.22480227539697,5.62144220749756,5.2635712953105,4.98313454431977,5.34838394470176,5.74908010971601,5.70761006602983,5.79944042029103,6.33122071827096,5.95507460363653,5.42437679150986,5.38738360807332,5.23439655411147,5.30168796502928,5.56766572459307,5.55276649108317,6.31619928822133,5.97573016607847,5.89795596813171,5.17742508660465,5.40386849094836,5.55600234167845,5.22692098627413,5.84979815333779,6.22625356394321,5.84140126166446,6.17409845349152,5.89348732101693,6.03650590161466,6.00691953242734
mnaA,6.66427230895747,7.02551765206482,6.97480117447269,6.99920220369963,7.14010827251365,7.42389117154033,7.60382818099007,7.51171578730691,7.09159904436251,7.30978293733013,7.30340260384265,7.20192500321694,7.15813974172858,7.14308639487469,7.3448815594391,7.26258308775053,7.02335682979203,7.28283936776198,7.18759740427725,7.18543690369828,6.99592303980538,7.52906433904597,7.18269646307777,7.5479839242293,7.98827117117692,7.59243396624039,7.51301447268348,7.86657663577194,7.57818002482214,7.55999662031209
yerI,7.82938362797351,6.86243568459451,6.778249884925,6.54706630046534,6.29054529464296,5.83899900401775,5.77665515610273,5.84874920471486,7.59900760018743,7.12279664385005,7.01443529840246,6.61518388625736,6.68450136553919,6.44087582708854,6.6837222497082,6.52189211434138,7.70638287655969,7.13419915621513,7.1366816376807,6.8768955343627,6.61096773973705,6.03794146509592,6.17765006481234,6.12459682653802,5.74715546601095,6.27430100756458,6.24629051376235,6.96375038404688,6.25538320412599,6.25240626579399
yraA,7.23509789537022,5.6779849520127,5.67702183202492,5.80643027348559,6.23678858739619,6.61749970412577,6.85327465457773,6.5207013329265,7.06188685809114,6.66201480177451,6.43583860150175,6.44358653784818,6.20055992248936,6.13888849648557,6.4026457077223,6.27751245028013,7.35239391243178,6.25723380651635,5.82478901492582,6.08608380298886,6.10010439891507,6.5705256919397,6.0779084779386,6.52873163621126,7.24419213857519,6.92407881359203,6.64679119360545,7.23493857148842,6.848002675057,6.97632905216585
ybfN,3.71797617913726,3.75972475671382,3.95903422391903,3.95389649022665,4.28386182089841,4.60781564281821,4.52159056148875,4.83037161913322,3.19736907091758,3.25715661178717,3.29435878257407,3.51226435834,4.04224062056301,4.0765271822969,4.02425696793991,4.0041770745789,3.50593751166378,3.33966716641375,4.17664046997763,3.92839365143647,4.12325887962935,4.41585306093598,4.10453901192324,4.61366323938531,4.79626679457777,4.94028521161162,4.55166852239439,4.78028553789271,4.54391678033565,4.99387860798102
citZ,7.44601981172313,5.49641089019711,5.16790348341986,5.57350596975006,5.85066775453673,6.39839250241051,6.74946816303649,7.66149614814795,6.36457825372637,5.48275598514894,4.94325208379638,5.63947186596001,5.86718037487153,6.75529642882536,6.8251244335218,7.02994958710594,6.3152532513552,5.64901550958216,5.44698873701338,5.63316708757232,5.86678130027577,6.50865168742254,6.46702370074189,7.07091419066633,7.62378097107369,7.54384054183609,8.36497759140918,7.50204727377735,8.44955752729988,7.70390107388858
ywrK,1.2178639468883,1.50406123622519,1.39705318703553,0.669458954735651,1.52800978536108,1.16071024898779,1.44888512344033,0.906648565769625,1.5556998499028,1.61071561078351,1.5714336174316,1.19414823462007,1.35587645338834,1.54638574937405,0.923523605766123,1.37586390232873,1.70665667969273,1.46342663344536,1.22640816785814,0.893690809928534,1.68962968801515,1.0698597734471,1.02240599411253,1.22414345026681,1.75739136545767,1.95984757802917,1.8609412763403,1.58142787511173,1.14346577641507,1.62838371511442
yfhL,2.48417416896648,3.49504194727425,3.23117305793314,2.73688124242657,2.85430116400953,3.27964396442448,4.00464476529143,4.02066714003265,2.30966132699884,3.39193499612777,2.9768166688628,2.94613932166751,2.85993587148998,3.13630075408134,3.14342286888881,3.74877701439211,2.85476357854462,3.35525010148809,3.74956147671707,2.93887886277037,3.00389027231271,3.49972747829541,2.88961000421102,3.65046912303188,4.50268783144335,4.04415998353386,4.45439550335427,3.70094271176008,4.47147512134812,4.499725890176
yabA,6.09756036212768,6.45969375190572,6.52822373400315,6.52436110904488,6.29736936259709,5.83053804584133,5.51899020284259,5.63277125241336,6.50581994694014,6.38251265415793,6.52332771153795,6.4831027889792,6.57395408223128,6.48178407274287,6.52472243767158,6.36593333007312,6.50807714978808,6.33264208374561,6.48273318410608,6.5255259637827,6.60752747271021,6.06348162459799,6.4481725477227,6.06255023979053,5.33019911594676,5.53933888015495,6.06299780821644,6.1067297293685,5.64544525268057,5.50562616753029
rqcP,5.90188069603933,6.41304858957063,6.87752580283617,6.99291551002881,6.52123487317796,5.89822588255082,5.31747806812477,5.30016203366135,6.07708671894418,6.262727933751,6.93689220133212,6.84193859256813,6.51328820629317,6.61830102550538,6.52749357756617,6.54151345880865,5.80519717566719,6.14591204589019,6.29329249565727,6.74622466949953,6.66955135137952,5.6767606228591,6.43714506928167,5.51561013661958,4.48871712041765,4.89364924138831,5.72728560294166,5.80598964398838,4.91572216176528,4.84719752363463
rex,6.15816181414375,6.38000025702521,6.51956277543075,6.48346609861041,6.80871231742469,7.14786938552323,7.34129638593903,7.47482544279413,6.45141481567892,6.25744087661553,6.40980158772261,6.61001126957765,6.98475996066704,6.9950515458936,7.15687799666302,7.10371517902633,6.74124836862519,6.62479674068697,6.83983084894472,6.80129749603022,6.95048055237712,7.2335642694369,6.92584392715491,7.32705419317879,7.59466457573925,6.68858648893994,7.55648259444773,6.6338919978223,7.42633047808655,6.90474413217543
sboX,-0.912645077319409,0.666897266542188,-0.165948738724026,-1.06500147734553,-0.605968493456207,-0.694682570772697,-0.748809943116579,-1.08175144721789,-0.0488576867266329,0.948999531252559,-0.296317839173071,-0.535827431472956,-0.573463394175558,-0.665619327328552,-0.684662123521297,-0.543644140633246,-0.305755026547372,1.30126448702261,0.858599490988202,-0.919244414125244,-0.693668297717912,-0.415709920796783,-0.942758706925138,-0.306052018828949,-1.56102954154762,-0.526911144284814,-1.33016665145244,0.510490119403848,-0.804187919978633,-0.326078774958348
yxkA,0.577939576379284,1.6503632514306,0.442317722005297,-0.159780506358395,0.484718230656876,-0.34885523141686,1.44888512344033,1.2278000018356,0.406471270656909,1.20478756362898,1.06646974492621,0.516473468580221,-0.103032974273897,0.50757281562144,-0.034744715950675,0.714253670258968,-0.0503203009984466,0.851837331510696,-0.208445678119048,1.00706954714347,0.344992707779763,0.0607906292317741,0.738679451514324,1.29493113385719,1.27080895398781,1.58610843910366,1.29641788695892,0.627755352726845,1.03791678573103,1.43211151274825
gutR,5.16907182632517,5.40659972228917,5.38297467837274,5.62726123354169,5.78003928670106,6.07218243437018,6.17816319885991,6.16562849458518,5.95725551870595,5.56779679174138,5.94216508064101,5.97427362162528,6.03617435814733,6.08326426040778,6.13544817943479,6.2029940722981,5.99910714760981,5.69668662543319,5.76457883810421,5.94558718384269,5.94519097246247,6.12542129695316,5.95115744834718,6.31332407332882,6.08940297595995,5.19227960722058,6.23168664882603,5.09738037175392,6.25832343292259,5.16967025055666
zpdE,0.481883035466746,0.766533369051317,-0.558797169830353,0.392152901054943,0.538371995842385,0.163408858460362,0.0314931624286044,-0.722608688064939,0.965863484727601,1.20478756362898,0.758750671255949,0.801013280788105,0.338185932951763,0.327779203126733,0.782170095503747,0.218266673385039,1.15013552374375,0.448934037906044,0.530755146903239,0.487711617650708,0.542398371064072,0.805016093910581,0.38514581611394,-0.110389485995792,0.136713096833692,0.489850172869988,0.288188989736074,0.003381453237045,-0.62013638997659,0.539153446304053
clsA,6.70915574470421,6.69127599908182,6.92420948538768,6.85847028386769,7.18600699338054,7.66265677829402,7.75747895966254,7.66387324396133,6.47196681588349,6.82337498670117,6.99222858916551,7.08666084933556,7.04057866059334,6.98512678143218,7.00648759692405,6.98519332797191,6.55210772178027,6.81069397764675,6.95635671140168,7.04894644805579,6.95210901210664,7.51894585339966,7.10754575143036,7.5094335154592,8.02855411758368,7.81692799483665,7.35302858703665,7.43121674036013,7.42567674284849,7.73618980907827
swrA,5.44010041369873,6.62975960116175,6.67163434095092,6.49352074281863,6.52373104133834,6.43884696357215,6.31907025061854,6.15485277108075,6.09517947095375,7.04872566264342,6.89139779262275,6.64864156902471,6.63001678722907,6.55772816100069,6.81699291894513,6.62633282524456,5.706189725898,6.79792143970388,6.61881234570664,6.72670019537542,6.57759754737638,6.61265691381412,6.50879861414836,6.37792836154187,6.09525035229239,6.58832485201039,6.50918287586136,6.75564907508154,6.35351042855679,6.49605078852486
yhcH,6.40638702743199,6.28027523818995,6.37267188698007,6.36067155029714,6.19145570835165,5.80485330848336,5.45583271368502,5.15900496005066,6.33603356236126,5.6318503808322,5.93096643205989,6.23167701739427,6.18962846953531,6.37797526211941,5.95041964733406,6.10635737847821,6.21635880425704,5.78754856297883,5.70611805247357,6.06741496508116,6.45585184062177,5.7029988492974,6.30442449920824,5.38582384351657,4.29481622026458,5.0628380480244,5.71925510622539,5.04826209635906,5.13952433934245,4.97896445943155
yqeG,6.11967286785794,6.56780661319766,6.81954373536627,6.84979955983984,6.66233815195257,5.7065588519225,5.02003281267616,4.89978100191256,6.26125547712933,5.98949681080021,6.28973273752582,6.4799558130566,6.62299151340444,6.6035490256695,6.36037393510483,6.34683271041434,6.03172528695571,6.15187284091927,6.2369970554315,6.54619171009417,6.7757462181887,5.7587836356414,6.63348281857104,5.59139088745562,3.93934604020758,4.51662423816008,5.24937485009162,5.53847509994215,4.58196609965445,4.89247028491094
ypmP,6.7384649362648,6.2317036257413,5.84001009824497,5.86267773523288,6.05775614479621,6.14450288408093,6.01247869260485,5.79076592651526,6.72408176533055,6.87836954132954,6.5267650648995,6.15561462865906,5.96444831424686,5.55142499142103,6.07687452559531,5.88166292590603,7.01405841692669,6.59466504152661,6.49541863150826,5.90775976753585,5.8187954372507,5.92822635836549,5.99009117581316,5.92146261460352,6.27858289373516,5.81434221202068,5.99278376593902,6.25878090017872,5.91134073940064,5.78652810874732
ybgB,3.37442990561976,2.51407163743088,3.30746494858355,3.20772779067763,3.73648049287438,3.88633546224197,4.07211870044967,3.90324759233104,2.89219550193866,2.30057244814541,2.87980024899489,3.1813046876696,3.6284526510339,3.62438369119249,3.86511100134892,3.73473883647338,3.25280361007455,2.86100921446847,3.71526934741346,3.28640744125806,3.59920318440993,3.56555667508861,3.39967964007543,3.90360581508095,4.64502216361686,3.69443704474285,4.26438118219051,3.91795398796069,4.20300730475222,3.53755665689788
glnT,0.306045638030665,0.318563044568695,0.349134018289878,1.00551889910497,0.78025429079907,0.926721587497838,1.40303590004639,1.6523122213113,0.898051676455381,0.45289446000717,0.193411410157381,0.258882870716747,0.772552325569404,0.0075043096850975,0.249307303138362,0.635849650881537,0.671324769372761,0.369312213847515,0.477189457863662,1.23364432193387,-0.232618728403552,1.0698597734471,0.685451413721851,1.14970245293695,1.8152201060868,1.40449656935395,1.60611729567825,1.63843716073602,1.65269832106623,1.59747043365026
yacC,7.80250316717231,7.60950821286286,7.71313565752934,7.80644705911402,7.93241976516834,7.84067644639376,7.77839230163389,7.6990675308562,7.84449764157181,7.54565818754253,7.82820030817715,7.86463153614812,7.9270987215151,7.8523048159742,7.99760682676707,7.87035590206169,8.07890192900385,7.75583515085496,7.85912031426622,7.87411357014393,7.86250537572462,7.83107663772799,7.75083365455476,7.68318966488486,7.77259963144478,7.58644854676783,7.79737748769132,7.58595885758886,7.58814646793509,7.50639986020134
opuBB,3.0284196944198,1.89015028075246,1.86928208498737,1.82267255030693,1.50123894164903,1.51062478066826,1.61896695246175,2.11944986686802,1.8529566981238,1.6326615957416,0.789600261996523,1.65339929935091,1.70607556044568,1.84283843476749,1.05225498024087,1.24991767340954,2.17557597202847,1.51982736096358,1.43745639804158,0.951493670216912,1.22716517412432,1.02895946015467,1.02240599411253,1.60458454225414,0.840564379199971,2.80685936053257,1.99469728595414,1.9171343604679,1.82123548191748,2.33854368378594
gerBB,1.38651983924418,1.27509760568381,1.86928208498737,1.73498669154283,1.81562434181665,1.92513233435278,2.87603591235835,2.20550941059418,1.06195528644356,1.17518653771788,1.25511872313955,1.63540891406801,1.5507176715263,1.58694875573416,1.66508932104208,1.84527805802033,1.21649596973688,1.75729144839857,2.04619113771963,1.68931513637477,1.41521657710567,1.57501669549545,1.69606374434405,1.54774390043578,2.69865217045614,2.1157395033247,2.01583219076751,1.06210203010348,1.9136504650402,2.09471462344185
nrgB,3.5932674071148,4.09292901368871,4.12633963029037,3.82534607488657,4.8190304049173,6.02723029774916,6.27042500321201,5.74120066302997,3.65829164188795,5.18896037506312,4.72920060146697,4.39768444106828,5.22014277190936,5.85215262977521,5.89312796014219,5.88590362204228,4.3128519905685,4.71012861832993,4.58067602890805,4.34709288540901,5.0536118251781,5.89019458849138,5.79501523122813,5.89749396993149,5.84756958294151,3.83569776744128,5.12359299330638,3.96885412100482,4.93422566182868,3.89619305961853
dltA,10.2037212042271,9.12870831005768,9.50260510325508,9.64514711904302,9.86116073069925,10.7432543548048,11.0540363839939,11.4414722919372,9.64839884723547,8.68734737330516,9.03632529203255,9.38432316993097,9.60183862580153,10.1591504370789,10.0240581461918,10.3093779407057,9.65398541552829,8.91856208386048,9.20928055566763,9.44869768470455,9.97958504473153,10.6309422906033,10.3274705320708,10.872494414826,11.8213002964603,11.627823696147,11.1165008543302,10.6725079746862,11.5268981457976,11.8151564465574
pksM,5.38251855554569,5.60919189680298,5.53483447598424,5.56928678408558,4.71511209922218,5.11702327922825,5.13318074547918,4.50511763959961,4.52257522942942,4.41034701973976,4.09184497905785,4.53015964069017,4.71403124160948,5.50455214738634,4.32112348627113,4.72811557207211,4.49432136783118,4.40539184152234,4.77076468999134,4.83373101487755,5.12272164183009,4.98516377411698,5.13561219424058,4.49088937271859,3.90646674250658,4.394049639069,4.77882745222945,3.49255450507864,4.77499300278181,4.72022375257834
yqgQ,2.97060573081619,3.12130075870688,2.82692264501991,3.21854474036777,3.25767729213198,2.29673967355518,1.69703549202806,2.16312124584766,2.89219550193866,2.54001962073828,3.00337816678675,3.07852969995478,3.02645963659346,3.20957063320117,3.01661561385131,3.13039249988133,3.21272355112192,2.37193299419177,3.03292133336277,3.10090366284138,3.19938112851725,2.4289892930578,3.00272548434433,2.03507962002953,1.09520006709477,1.35528210943607,2.52349154733799,0.976251092807324,1.82123548191748,1.59747043365026
yrdF,0.752763132685867,0.228241495256081,0.0269086878364276,0.392152901054943,-0.0363021909084301,-0.831209019065148,-0.555355678165031,-1.08175144721789,0.673098453014887,0.350676830191676,0.849388296599908,-0.309870380202236,-0.352856017758595,0.589710421267118,0.0662822184581855,-0.0795071850581186,0.849176423232909,0.524390447821543,0.363694984430174,0.0320520728484398,-0.155774423520144,-0.533298387471833,0.0897979402192023,-0.110389485995792,-1.56102954154762,-1.56102954154762,-0.531597958645119,0.837062454357773,-1.01520132848557,0.329404037097246
pdhA,10.7891335598228,11.7108270677343,11.910362717548,12.0080187017752,12.0649918771096,12.3794588981099,12.5839994809175,12.6827453007733,11.3951586133273,10.8925218420575,11.3283410532257,11.7215909693771,11.9325543477322,12.1320287646345,11.8521830977017,12.125578271584,11.1505842188101,11.1769422125552,11.5968697694133,11.748508900554,12.1059136928338,12.3335527723272,12.1330692703648,12.3658171063791,12.544391983442,11.8622111322313,12.4095383091287,11.0045872024153,12.5306773562532,12.1154094612946
ssuD,2.30863348180264,0.766533369051317,0.868867543257618,1.14812714873696,0.78025429079907,0.300422101252734,0.617711854228687,0.0095449378015722,1.93983180094376,1.58843062448645,0.878378125528003,0.516473468580221,1.24760811505446,0.704763111005848,0.741810059498218,0.322062815942882,2.25665830488569,1.23542455133258,1.12556462716624,0.802397622631802,0.795569372089784,0.898804241866494,0.38514581611394,0.705980117759992,0.531143391400372,0.294822510592779,1.42837576329776,0.627755352726845,-0.177254152647768,1.20486869656316
yfhK,2.92262628000282,4.95548856098447,3.78317176635137,3.31241222019926,3.32791729438159,3.58477472847788,3.55849338781918,4.13473952608091,3.22530779095362,4.78084270953559,3.88956146578126,3.56548966393703,3.13376929561854,3.52350357689625,3.62542302318023,3.72530358399512,3.11172881073554,5.19598943437122,4.33181740760423,3.42037185277213,3.37151563867846,3.29933817031285,3.39139336766324,4.09924241717761,4.29481622026458,4.05190321793449,4.69614027329959,4.29564278821435,4.46975110262082,4.76612038464026
dppB,0.342969467992151,-0.203103226347138,0.249513426540189,-0.696575309284322,-0.390111737181503,0.425544288557738,-1.23682922289103,-0.0894743993557809,-0.51942960774535,-0.0082703273104606,-0.581982007110895,-0.309870380202236,-0.286229035893768,0.22871606618616,-0.604812545805298,-0.218263965548046,-0.130543102449088,0.448934037906044,-0.863721581119534,-0.199977672080473,-0.155774423520144,0.214612118128531,-0.511351049629427,-0.110389485995792,1.09520006709477,1.19668505205651,-0.0205543151133272,0.314518549861,-0.310325912774722,-0.106583010759785
ykwD,3.41400956392223,3.75568874886814,2.63301221425246,2.2171882080378,1.47396192717995,1.79201967871684,0.769966054687153,0.492904569457989,4.54768766992953,4.8148334783645,3.47602690840511,2.5352157042163,2.57639416743829,1.87595268345829,2.4615501616855,1.51378265337153,4.55968853832932,4.28851009514935,3.32590639501049,2.81199923847026,2.11876551419091,0.805016093910581,1.33046952776184,1.54774390043578,0.0430115334085144,0.815107289168333,1.29641788695892,2.52782946482889,1.42043454445035,1.85439416467271
ybfM,6.82583672665586,6.59064397259271,6.87387139322821,6.86364781435252,7.02265904193863,7.4740957562117,7.59110574459737,7.57370839695336,6.46319464116468,6.02103836627743,6.54383004736233,6.70129168605219,6.79392995455321,6.94521816358165,6.93147410098029,6.89602514239913,6.47287725919483,6.31747475489141,6.60014081489102,6.67670073366897,6.86431651204771,7.30382566741681,7.01349208065086,7.32406376662318,7.77851717082668,7.83218388533182,7.40251308152747,7.39186508819101,7.33388971994075,7.78416528676804
ylbN,10.5380778790401,10.9326024780764,11.0914796194467,11.2691135646186,11.3943092992786,11.8016841154235,11.9528054789765,11.4200464643064,10.9420796016443,11.1606693641666,11.1024195383839,11.1575239946276,11.4046796742552,11.2483524590518,11.7198923353376,11.449381557429,10.9827357032605,11.1721766908186,11.5894933124323,11.2601539643369,11.205052710919,11.9374563234274,11.4633589582825,11.8116705206174,12.0511311870007,12.0058126348037,11.7242117983011,12.0275704082061,11.8660503626347,11.6341617709589
rpmA,11.0189928143519,11.2444138556935,11.5839215610075,11.5562191687076,11.8570802050856,12.2235249579987,12.4384029704505,12.3000742634674,11.1860225723989,11.1173471417225,11.3424904867235,11.5516195319911,11.7927735419956,11.6715366758439,11.9632680637492,11.7805359642085,11.3055759533181,11.3396220865834,11.9335529971319,11.7475532088309,11.7661807737903,12.2201771708502,11.8223793897147,12.3600680764943,12.7184132204647,12.3673802682543,12.1127361783589,12.265123043351,12.3564505167337,12.2328210672165
rpsS,11.0461646890386,11.4758463719225,11.661268980801,11.8775750392335,11.3165361178239,11.7592995271545,11.7490376275145,11.5294829649719,10.8669832581814,10.5017250646785,11.0653282619605,11.3820402449287,11.0389123696988,11.6482534611696,10.534412553394,11.1401507931928,10.5987113644631,10.5732848216638,10.8209925834526,11.1696712239732,11.5824181883404,11.6303342287103,11.603639154374,11.2877042535983,10.8109157988964,11.2073721706733,11.0290637192266,9.43576488482251,11.3731047833632,11.1267693144691
atpA,9.76872744831667,11.3309220729041,11.7442843235773,11.7085757345213,11.705918583258,12.5306550454446,12.7239088915365,12.6174830592019,10.0606816351068,10.1362006332407,10.6690387772372,11.0376486746106,11.4839880518766,12.0040269815548,11.3861040521889,11.6846014144803,9.85939466479273,10.5521717907967,11.268855352194,11.3824630972435,11.9233310768619,12.3345037284209,11.9146207975888,12.0752441984487,12.7796386860389,12.1770978449594,12.2150958457155,10.5080745844673,12.4996233444547,12.2352745750266
zpaH,2.20213055639894,1.52318115446153,1.63276807538221,1.57584799549439,0.735013802134685,-0.157171822273038,-0.555355678165031,-1.56102954154762,2.24289370140456,2.38056515289942,2.4093972548313,1.83776608846559,1.33486305186516,0.845151607879073,1.41989411788504,1.27600189490274,2.56754290813992,2.44171525323019,1.57129296926707,1.56521123513217,1.13840819217551,0.418377697053647,0.450416247390806,0.215752471050516,-1.56102954154762,-1.56102954154762,0.288188989736074,1.63843716073602,-0.456930829126282,0.0838857512235252
ylmD,7.60012911479929,7.77118010590394,7.88671600884767,7.93101440728688,7.90012205296845,7.81553048975705,7.85169215498407,7.93935686355145,7.4097087048122,7.51865867396862,7.79033006794209,7.86366598884613,7.85012714890168,7.90781162077744,7.89719253883297,7.85988463813744,7.29692571319679,7.54506731348846,7.6843791687048,7.93493092148445,7.83482079458514,7.9522397471909,7.93741326354991,7.96880982196599,7.59518048689848,8.06761971099601,7.90336601878343,7.77062148388644,7.93769440247803,7.78887624253881
yaaL,5.95800091870398,6.15103323557571,6.18319152324275,6.11218108035955,6.22251841057312,5.52620750372658,5.1401846649393,5.11798356781505,6.25194805042342,6.28541722907575,6.26935791372128,6.45965096485607,6.27001007048086,6.04009184007664,6.14630605351234,5.9378866198884,6.42281127129085,6.37402646540281,6.45355973089294,6.46231237320258,6.28375178784,5.61419224534713,5.98321533946029,5.55219300626202,4.55878017450677,4.80020005356025,5.32680403541009,5.97135583872604,5.03710379761529,4.81396731704731
yugO,1.31398393459254,1.08231133837209,1.22414340766502,0.901959659772662,0.86668955219797,0.926721587497838,1.30672009135747,1.85231070287723,0.139113689288757,1.61071561078351,1.11599455075704,1.56111636667367,0.94886316910249,0.81131433459889,0.811570506400718,0.75191364909325,0.0978678870875435,1.36423038574507,1.40913196635111,0.951493670216912,1.38980683108129,1.0698597734471,0.790013325774437,0.757019307590802,1.87081990691967,1.74739333830977,0.482895696442734,1.14312987329873,1.57935467210721,1.65864847552819
yckB,7.70969162729315,8.02280059222488,7.83171152555924,7.79986281202944,7.87264373096388,8.10902168674384,8.34548068397212,8.40006423045486,8.06947896724369,8.10297777939679,8.04246865292867,7.8776035694031,7.80968519810437,7.88138804503689,7.99360410358737,7.94871303955385,8.25696406445505,8.16100019884079,8.10573317604032,7.96176975030648,7.79967697987231,8.11161469059343,7.83840110494035,8.17140955077375,8.66861427328048,8.04694291501045,8.05111842487809,7.74651318627078,8.15757260025933,7.90585999347156
ytnM,0.306045638030665,0.483829615729149,0.249513426540189,-0.869059425117078,0.112622104779691,0.425544288557738,-0.555355678165031,0.743615628168067,0.0791371791246265,-0.48719873401258,0.193411410157381,0.161673984179919,-0.103032974273897,0.327779203126733,0.291652545077406,0.418889837625032,-0.402045909373752,-0.360905335436494,0.582402995395425,-0.637755823199898,-0.313787521203171,-0.306987530492294,-0.0841566897782687,-0.110389485995792,-0.164898002630525,0.886129846356658,0.0630431392170216,-0.51295802052406,0.161126422510513,1.07624268736158
ybdK,4.11749211063919,4.01064678522827,4.37113654020634,4.32810825919105,4.26010618428219,3.22043082626552,2.5370950491266,2.3822050925176,4.14509718576026,4.0718400262426,4.25547612326285,4.21290577606281,4.22465815468347,3.95006956848945,4.07362981331695,3.83464731278437,3.83647892040154,4.17015495188242,4.14263675538865,4.0753774196418,4.17251808865873,3.10641766599696,4.0048610778126,3.27486203883924,1.27080895398781,2.4563576599497,2.30051480113032,3.41309927514296,2.37023778363974,2.37545701092101
